id,idade,renda,cidade,categoria,nota,feedback
61,62,27164.15,Rio de Janeiro,B,5.7,Bom
62,20,23891.19,Belo Horizonte,A,5.0,Bom
63,19,12336.37,Rio de Janeiro,B,6.1,Bom
64,71,32003.97,Vitória,B,7.9,Bom
65,54,45471.77,Vitória,A,7.4,Bom
66,42,12154.71,Vitória,B,9.5,Bom
67,52,43144.76,Vitória,A,5.3,Bom
68,81,23479.99,Belo Horizonte,B,9.4,Bom
69,75,44437.38,Vitória,B,7.9,Bom
70,21,30495.91,São Paulo,B,7.0,Bom
71,35,27715.79,Vitória,A,7.7,Bom
72,77,29169.88,Rio de Janeiro,B,9.2,Bom
73,21,39724.92,Rio de Janeiro,B,5.1,Bom
74,29,27302.97,Vitória,B,7.0,Bom
75,39,23630.27,São Paulo,A,5.0,Bom
76,56,29217.42,Rio de Janeiro,A,9.4,Bom
77,32,44752.04,Rio de Janeiro,A,7.1,Bom
78,17,45750.86,Belo Horizonte,B,8.3,Bom
79,21,39157.36,São Paulo,A,6.9,Bom
80,42,5078.44,Vitória,A,7.1,Bom
81,72,44627.95,Belo Horizonte,A,8.3,Bom
82,31,17145.48,São Paulo,A,5.6,Bom
83,81,32357.61,São Paulo,A,5.3,Bom
84,20,42429.82,São Paulo,B,5.4,Bom
85,78,19238.14,Rio de Janeiro,A,6.3,Bom
86,36,39253.06,Vitória,A,8.4,Bom
87,17,17250.87,Belo Horizonte,B,9.0,Bom
88,27,1824.5,Belo Horizonte,A,5.8,Bom
89,18,6440.76,São Paulo,B,7.8,Bom
90,52,38234.94,Vitória,A,7.8,Bom
91,72,25106.39,Belo Horizonte,A,7.7,Bom
92,65,44122.3,Rio de Janeiro,A,9.8,Bom
93,25,23130.88,Vitória,A,6.0,Bom
94,45,22941.47,Vitória,A,6.7,Bom
95,4,70554.35,Belo Horizonte,B,3.2,Bom
96,45,46147.08,Rio de Janeiro,B,9.1,Bom
97,64,17521.73,Belo Horizonte,B,9.9,Bom
98,24,13840.82,São Paulo,B,9.1,Bom
99,67,22621.47,São Paulo,B,7.2,Bom
100,30,21197.99,Rio de Janeiro,A,9.0,Bom
101,29,28336.24,Rio de Janeiro,B,5.7,Bom
102,22,12449.34,São Paulo,B,9.1,Bom
103,62,38281.96,Rio de Janeiro,B,6.5,Bom
104,67,6194.29,São Paulo,A,9.4,Bom
105,68,42270.98,Rio de Janeiro,A,7.3,Bom
106,23,35082.03,Rio de Janeiro,B,5.8,Bom
107,34,21871.34,São Paulo,B,9.1,Bom
108,26,21519.68,São Paulo,B,5.3,Bom
109,71,31475.27,Belo Horizonte,A,9.1,Bom
110,30,29322.87,Rio de Janeiro,A,6.5,Bom
111,66,14397.54,Rio de Janeiro,B,6.7,Bom
112,70,38348.14,São Paulo,A,9.4,Bom
113,78,24135.29,Belo Horizonte,B,6.1,Bom
114,71,3763.5,São Paulo,B,6.6,Bom
115,50,2968.83,Vitória,B,5.7,Bom
116,50,40809.26,São Paulo,B,9.9,Bom
117,48,4161.73,Belo Horizonte,B,6.4,Bom
118,70,19476.39,Rio de Janeiro,B,8.3,Bom
119,76,12451.04,Rio de Janeiro,B,9.4,Bom
120,67,22451.76,São Paulo,A,6.3,Bom
121,61,42175.1,Vitória,B,8.6,Bom
122,70,20817.55,São Paulo,B,8.4,Bom
123,71,28101.66,São Paulo,A,6.6,Bom
124,17,31162.29,Rio de Janeiro,B,7.2,Bom
125,26,37693.58,São Paulo,A,5.5,Bom
126,20,17799.02,Belo Horizonte,A,6.0,Bom
127,61,8462.15,Rio de Janeiro,B,9.9,Bom
128,43,41319.64,Vitória,A,5.9,Bom
129,28,30437.61,Belo Horizonte,A,5.5,Bom
130,43,41191.13,Rio de Janeiro,A,6.7,Bom
131,51,8886.51,São Paulo,A,7.5,Bom
132,21,9831.35,São Paulo,B,7.7,Bom
133,63,24021.79,São Paulo,B,9.4,Bom
134,71,11312.25,São Paulo,A,8.7,Bom
135,66,18868.33,São Paulo,B,6.7,Bom
136,30,40804.2,São Paulo,A,6.8,Bom
137,57,27646.38,São Paulo,A,7.8,Bom
138,38,41961.92,Vitória,B,8.3,Bom
139,80,44509.6,Belo Horizonte,B,9.4,Bom
140,43,37749.39,Rio de Janeiro,B,5.8,Bom
141,68,10009.35,Belo Horizonte,B,6.2,Bom
142,81,41370.41,Vitória,B,9.7,Bom
143,41,17575.18,Rio de Janeiro,A,5.1,Bom
144,26,18566.43,Belo Horizonte,B,8.1,Bom
145,21,33926.86,Vitória,A,5.4,Bom
146,60,28379.29,São Paulo,A,5.2,Bom
147,60,15549.17,Rio de Janeiro,A,5.7,Bom
148,61,41622.89,Rio de Janeiro,B,6.9,Bom
149,77,2913.94,Belo Horizonte,A,7.3,Bom
150,31,33153.39,São Paulo,B,8.1,Bom
151,32,12712.82,São Paulo,A,6.7,Bom
152,62,26038.03,São Paulo,A,5.2,Bom
153,38,18861.04,São Paulo,A,9.1,Bom
154,54,11318.11,Vitória,B,7.9,Bom
155,69,13371.22,Vitória,B,9.1,Bom
156,49,27663.01,São Paulo,B,8.4,Bom
157,80,13634.07,Belo Horizonte,B,8.3,Bom
158,59,45161.65,Belo Horizonte,B,5.2,Bom
159,49,8106.4,São Paulo,A,6.8,Bom
160,79,25878.92,Vitória,B,7.8,Bom
161,60,22676.51,São Paulo,B,7.0,Bom
162,24,23296.29,Vitória,A,6.7,Bom
163,42,31447.65,Rio de Janeiro,B,8.7,Bom
164,40,9861.96,São Paulo,B,8.6,Bom
165,56,7642.7,Rio de Janeiro,A,9.7,Bom
166,30,26895.19,São Paulo,B,9.2,Bom
167,30,19151.5,Rio de Janeiro,B,6.3,Bom
168,63,27086.45,Vitória,B,8.9,Bom
169,40,29127.98,Rio de Janeiro,A,9.4,Bom
170,24,29961.85,São Paulo,A,7.8,Bom
171,79,5361.37,São Paulo,B,6.0,Bom
172,34,6690.85,Vitória,B,9.5,Bom
173,32,38607.95,São Paulo,A,8.9,Bom
174,22,36144.49,Vitória,A,5.3,Bom
175,47,16944.85,Belo Horizonte,B,9.4,Bom
176,19,14434.73,Belo Horizonte,B,7.2,Bom
177,21,15944.55,São Paulo,B,5.1,Bom
178,49,18811.23,Belo Horizonte,B,7.5,Bom
179,48,8017.84,São Paulo,B,6.9,Bom
180,51,9524.5,Belo Horizonte,B,9.2,Bom
181,23,43181.29,Vitória,A,9.6,Bom
182,42,35867.24,Vitória,B,6.8,Bom
183,59,38685.05,Rio de Janeiro,B,7.4,Bom
184,28,36615.45,Rio de Janeiro,B,8.5,Bom
185,31,26502.56,Rio de Janeiro,B,5.3,Bom
186,18,20500.53,Vitória,B,7.0,Bom
187,32,38388.24,Rio de Janeiro,A,8.1,Bom
188,39,40437.99,São Paulo,A,8.2,Bom
189,40,9013.35,São Paulo,A,7.6,Bom
190,21,42694.38,Rio de Janeiro,B,5.8,Bom
191,55,36505.45,Belo Horizonte,B,6.3,Bom
192,38,34021.89,Rio de Janeiro,A,9.7,Bom
193,81,21407.09,São Paulo,B,7.3,Bom
194,74,14630.98,Belo Horizonte,A,5.6,Bom
195,63,29730.53,São Paulo,A,6.7,Bom
196,80,12967.29,São Paulo,B,7.3,Bom
197,40,31082.36,São Paulo,B,7.6,Bom
198,17,16252.87,Rio de Janeiro,B,6.9,Bom
199,22,11532.13,São Paulo,A,6.1,Bom
200,36,25043.44,Vitória,A,7.6,Bom
201,74,17084.41,Rio de Janeiro,B,6.1,Bom
202,72,37631.22,São Paulo,A,6.2,Bom
203,30,15363.69,Belo Horizonte,B,8.7,Bom
204,26,10800.48,Belo Horizonte,B,8.9,Bom
205,29,19850.69,Rio de Janeiro,B,9.9,Bom
206,24,22291.99,Rio de Janeiro,A,7.5,Bom
207,39,3049.02,Belo Horizonte,B,6.0,Bom
208,19,38378.76,São Paulo,B,8.0,Bom
209,50,31741.17,Rio de Janeiro,B,9.4,Bom
210,35,12456.64,São Paulo,B,6.6,Bom
211,51,43738.26,Rio de Janeiro,B,6.5,Bom
212,71,43939.07,São Paulo,B,8.1,Bom
213,28,27040.42,Vitória,B,5.8,Bom
214,49,30978.46,São Paulo,A,5.6,Bom
215,61,39453.1,Belo Horizonte,B,7.6,Bom
216,72,7506.29,Belo Horizonte,B,8.9,Bom
217,29,29431.39,Belo Horizonte,B,8.3,Bom
218,75,11807.4,Vitória,B,7.6,Bom
219,32,38435.66,Vitória,B,5.6,Bom
220,50,30812.6,Rio de Janeiro,B,7.6,Bom
221,26,21361.7,Vitória,B,6.8,Bom
222,69,7202.27,Belo Horizonte,A,7.8,Bom
223,64,10541.61,São Paulo,A,9.3,Bom
224,53,25454.36,Vitória,A,7.5,Bom
225,16,10909.44,São Paulo,A,6.2,Bom
226,49,28556.2,Vitória,B,6.9,Bom
227,43,15341.42,São Paulo,B,8.0,Bom
228,50,46061.86,Rio de Janeiro,B,6.0,Bom
229,18,34962.53,Vitória,A,5.8,Bom
230,54,6831.32,Vitória,B,6.9,Bom
231,25,18959.89,Rio de Janeiro,B,7.9,Bom
232,63,11834.05,Rio de Janeiro,B,6.2,Bom
233,22,43702.66,Vitória,B,9.2,Bom
234,67,37709.7,Rio de Janeiro,B,9.9,Bom
235,67,2424.38,São Paulo,B,7.8,Bom
236,55,37445.0,Vitória,B,5.9,Bom
237,22,3791.15,São Paulo,A,7.0,Bom
238,29,27180.76,Rio de Janeiro,B,8.0,Bom
239,23,16598.57,São Paulo,A,9.5,Bom
240,20,35090.3,São Paulo,B,7.4,Bom
241,27,11159.36,São Paulo,B,6.3,Bom
242,40,44844.85,São Paulo,A,9.5,Bom
243,82,13250.78,Vitória,B,7.5,Bom
244,48,37838.56,São Paulo,A,8.9,Bom
245,23,32752.52,Vitória,A,8.1,Bom
246,29,12943.09,Vitória,B,8.9,Bom
247,79,11633.67,São Paulo,A,6.8,Bom
248,63,42034.94,Belo Horizonte,B,9.6,Bom
249,47,9430.45,Vitória,A,9.3,Bom
250,28,17691.67,Belo Horizonte,B,7.7,Bom
251,72,37274.75,Belo Horizonte,B,7.2,Bom
252,62,28621.89,Vitória,B,6.2,Bom
253,12,1289.49,Belo Horizonte,B,1.1,Bom
254,78,3403.04,São Paulo,B,6.5,Bom
255,65,10572.93,Vitória,B,9.4,Bom
256,27,2132.62,Rio de Janeiro,B,6.5,Bom
257,70,44942.55,São Paulo,B,7.5,Bom
258,24,39443.75,Rio de Janeiro,A,6.2,Bom
259,65,17207.27,Belo Horizonte,A,9.7,Bom
260,82,37946.83,São Paulo,B,8.0,Bom
261,26,16313.53,Vitória,B,5.4,Bom
262,57,46061.35,Rio de Janeiro,A,5.9,Bom
263,40,12580.44,São Paulo,B,9.6,Bom
264,58,10073.65,Rio de Janeiro,B,5.1,Bom
265,56,14229.97,Belo Horizonte,A,5.5,Bom
266,50,33941.36,Vitória,B,7.4,Bom
267,20,27749.14,São Paulo,A,9.1,Bom
268,70,13782.9,Rio de Janeiro,A,6.8,Bom
269,45,2454.47,São Paulo,B,8.1,Bom
270,26,21624.46,Belo Horizonte,A,9.8,Bom
271,72,26488.83,São Paulo,A,8.4,Bom
272,46,29147.79,Rio de Janeiro,A,5.8,Bom
273,58,37318.09,Vitória,B,8.4,Bom
274,43,24615.79,Rio de Janeiro,B,8.5,Bom
275,29,43842.27,Vitória,B,9.0,Bom
276,36,35871.49,Vitória,A,9.9,Bom
277,77,27677.16,Rio de Janeiro,B,7.4,Bom
278,18,4290.57,São Paulo,B,9.7,Bom
279,68,2014.98,Belo Horizonte,B,9.3,Bom
280,71,16529.55,Rio de Janeiro,A,9.9,Bom
281,66,23419.35,São Paulo,B,6.7,Bom
282,82,12036.43,Rio de Janeiro,B,8.9,Bom
283,30,15893.57,Vitória,B,6.0,Bom
284,70,12141.08,São Paulo,B,6.5,Bom
285,27,16269.35,São Paulo,B,8.4,Bom
286,82,35902.27,São Paulo,B,8.0,Bom
287,38,11738.51,São Paulo,A,8.3,Bom
288,43,30974.11,São Paulo,A,5.8,Bom
289,24,26309.37,Rio de Janeiro,A,6.8,Bom
290,45,26609.22,Rio de Janeiro,A,9.7,Bom
291,59,29402.9,Belo Horizonte,A,7.2,Bom
292,69,38526.77,Belo Horizonte,A,6.7,Bom
293,78,1563.82,Vitória,B,5.7,Bom
294,19,41312.19,Rio de Janeiro,B,5.4,Bom
295,56,40360.42,Belo Horizonte,B,5.9,Bom
296,45,6320.46,Vitória,A,9.9,Bom
297,42,42237.11,São Paulo,A,8.8,Bom
298,31,8928.68,Belo Horizonte,A,7.9,Bom
299,32,24610.76,Vitória,A,6.7,Bom
300,48,2180.25,Vitória,A,8.4,Bom
301,72,25734.26,Rio de Janeiro,A,6.7,Bom
302,51,4566.34,Rio de Janeiro,A,8.8,Bom
303,55,11292.95,São Paulo,A,6.4,Bom
304,26,40136.83,Rio de Janeiro,A,8.1,Bom
305,105,707.08,Vitória,B,2.0,Bom
306,47,9889.05,Rio de Janeiro,B,6.2,Bom
307,34,10145.54,Belo Horizonte,A,7.1,Bom
308,71,39383.83,Rio de Janeiro,A,9.3,Bom
309,30,13200.64,Belo Horizonte,A,8.8,Bom
310,80,7561.41,São Paulo,B,6.6,Bom
311,47,6552.8,Vitória,B,6.9,Bom
312,72,8423.33,Rio de Janeiro,A,7.6,Bom
313,72,28588.02,Vitória,A,5.6,Bom
314,24,5290.57,Vitória,B,7.0,Bom
315,24,6080.33,Belo Horizonte,A,6.4,Bom
316,51,43580.56,Vitória,B,6.1,Bom
317,37,20574.12,Belo Horizonte,B,8.5,Bom
318,81,40720.14,São Paulo,A,10.0,Bom
319,42,34414.44,Rio de Janeiro,B,9.7,Bom
320,51,36408.51,Belo Horizonte,B,7.1,Bom
321,47,12160.99,Rio de Janeiro,B,10.0,Bom
322,53,12851.13,Vitória,B,9.2,Bom
323,79,32081.31,Rio de Janeiro,B,5.9,Bom
324,73,14308.56,Vitória,B,10.0,Bom
325,54,15882.42,São Paulo,B,6.5,Bom
326,35,30525.19,Rio de Janeiro,B,6.2,Bom
327,41,35947.63,Belo Horizonte,B,7.3,Bom
328,77,3298.65,Vitória,B,9.0,Bom
329,63,10892.08,Belo Horizonte,A,6.3,Bom
330,44,21281.21,Vitória,B,5.2,Bom
331,46,16901.68,Belo Horizonte,A,8.8,Bom
332,56,19429.49,Vitória,B,6.5,Bom
333,24,17878.5,São Paulo,B,5.1,Bom
334,52,6012.65,Belo Horizonte,B,5.9,Bom
335,17,9192.36,Belo Horizonte,B,5.9,Bom
336,51,41826.43,Vitória,A,7.2,Bom
337,73,30237.84,Vitória,B,6.5,Bom
338,82,40137.72,São Paulo,B,10.0,Bom
339,17,34321.42,Vitória,A,7.3,Bom
340,42,27871.52,São Paulo,B,8.4,Bom
341,22,8960.46,São Paulo,A,10.0,Bom
342,35,6010.6,Vitória,B,5.6,Bom
343,55,23355.4,São Paulo,A,7.5,Bom
344,50,32329.7,Vitória,B,8.6,Bom
345,59,37604.82,Rio de Janeiro,A,7.3,Bom
346,82,35773.36,São Paulo,B,5.8,Bom
347,77,38589.82,São Paulo,A,7.8,Bom
348,74,39069.04,São Paulo,B,7.6,Bom
349,24,40807.06,São Paulo,A,7.8,Bom
350,20,13645.31,Rio de Janeiro,A,9.0,Bom
351,28,45175.26,Vitória,B,9.8,Bom
352,39,33118.74,Vitória,A,7.5,Bom
353,69,12819.45,Belo Horizonte,B,6.3,Bom
354,38,29056.64,Belo Horizonte,B,6.7,Bom
355,36,31125.31,São Paulo,A,6.3,Bom
356,47,21702.67,São Paulo,A,5.3,Bom
357,70,5519.46,Rio de Janeiro,A,8.1,Bom
358,47,14658.46,São Paulo,B,7.3,Bom
359,62,5444.0,Belo Horizonte,B,5.7,Bom
360,25,32944.73,Rio de Janeiro,A,8.2,Bom
361,43,24119.41,Belo Horizonte,B,8.2,Bom
362,81,11679.58,Rio de Janeiro,B,7.3,Bom
363,28,11704.28,São Paulo,B,7.9,Bom
364,35,40048.74,Belo Horizonte,A,6.6,Bom
365,52,34265.8,Belo Horizonte,A,9.8,Bom
366,70,29868.04,Belo Horizonte,B,8.9,Bom
367,59,16699.58,São Paulo,A,5.0,Bom
368,28,9392.18,Belo Horizonte,B,6.8,Bom
369,19,16214.64,Vitória,B,6.2,Bom
370,62,43845.33,Rio de Janeiro,A,8.8,Bom
371,36,46237.08,Belo Horizonte,B,6.4,Bom
372,35,37021.55,São Paulo,A,7.6,Bom
373,51,3072.17,São Paulo,B,7.1,Bom
374,45,38618.75,Rio de Janeiro,B,6.4,Bom
375,54,27810.08,Belo Horizonte,A,6.9,Bom
376,21,37840.82,Belo Horizonte,A,8.3,Bom
377,70,40055.99,São Paulo,B,9.2,Bom
378,51,39698.4,Belo Horizonte,A,9.1,Bom
379,75,16560.14,São Paulo,A,6.1,Bom
380,37,43622.64,São Paulo,B,7.9,Bom
381,28,15211.89,Belo Horizonte,B,8.4,Bom
382,73,41713.6,Rio de Janeiro,B,6.4,Bom
383,49,7103.36,Belo Horizonte,B,8.7,Bom
384,37,11422.01,Rio de Janeiro,B,9.5,Bom
385,64,33542.06,São Paulo,A,8.5,Bom
386,74,20132.67,Belo Horizonte,A,6.5,Bom
387,54,17424.69,Belo Horizonte,A,5.5,Bom
388,77,6952.78,Rio de Janeiro,B,5.4,Bom
389,30,39350.9,São Paulo,B,5.3,Bom
390,58,44779.38,Belo Horizonte,B,5.0,Bom
391,71,27564.5,São Paulo,B,7.0,Bom
392,30,38574.28,Vitória,B,9.3,Bom
393,60,32586.37,Belo Horizonte,A,7.7,Bom
394,21,28345.24,São Paulo,A,9.2,Bom
395,17,25591.23,Belo Horizonte,A,8.1,Bom
396,33,31708.62,Rio de Janeiro,A,6.5,Bom
397,73,7442.91,Vitória,A,6.7,Bom
398,25,17440.64,Belo Horizonte,A,7.8,Bom
399,73,44995.1,São Paulo,B,9.1,Bom
400,44,25678.62,Rio de Janeiro,B,7.5,Bom
401,27,13319.02,Rio de Janeiro,A,8.0,Bom
402,35,36799.48,Vitória,B,8.4,Bom
403,53,30821.51,Vitória,A,6.3,Bom
404,56,16180.66,São Paulo,B,9.2,Bom
405,52,6699.53,Rio de Janeiro,A,6.9,Bom
406,65,44233.52,Vitória,A,9.1,Bom
407,37,43225.61,São Paulo,A,6.8,Bom
408,31,7125.59,Vitória,A,7.9,Bom
409,65,6778.13,Belo Horizonte,B,6.3,Bom
410,25,11806.33,São Paulo,A,9.4,Bom
411,16,39818.75,Belo Horizonte,A,6.6,Bom
412,28,16674.39,Vitória,B,6.6,Bom
413,48,10922.94,São Paulo,B,7.0,Bom
414,74,10265.06,Belo Horizonte,A,7.9,Bom
415,62,11441.23,São Paulo,A,8.8,Bom
416,61,25353.86,Belo Horizonte,A,6.5,Bom
417,31,40227.6,São Paulo,A,7.1,Bom
418,33,37351.87,Belo Horizonte,A,6.4,Bom
419,66,4977.17,Rio de Janeiro,B,6.0,Bom
420,69,5767.33,Rio de Janeiro,B,8.4,Bom
421,24,41419.58,São Paulo,B,7.7,Bom
422,75,36942.78,São Paulo,A,6.5,Bom
423,60,21242.66,Rio de Janeiro,B,6.0,Bom
424,50,43740.88,Rio de Janeiro,A,9.1,Bom
425,76,5531.14,Belo Horizonte,B,7.8,Bom
426,25,12273.19,São Paulo,B,8.1,Bom
427,52,13162.68,Belo Horizonte,B,8.3,Bom
428,44,4155.15,São Paulo,B,8.9,Bom
429,36,10832.0,Belo Horizonte,B,5.0,Bom
430,67,44980.66,São Paulo,A,9.4,Bom
431,80,45115.8,Vitória,B,6.9,Bom
432,48,9513.32,Vitória,B,6.7,Bom
433,28,33714.95,Rio de Janeiro,A,8.6,Bom
434,45,34496.78,Rio de Janeiro,B,6.1,Bom
435,54,2290.2,Belo Horizonte,B,9.3,Bom
436,71,15912.34,Vitória,A,7.3,Bom
437,35,42018.83,Rio de Janeiro,B,5.5,Bom
438,81,16872.15,Vitória,A,8.4,Bom
439,53,7331.69,Belo Horizonte,B,7.8,Bom
440,78,42079.15,São Paulo,B,8.9,Bom
441,28,30147.85,Belo Horizonte,A,8.7,Bom
442,33,37127.74,Belo Horizonte,A,8.1,Bom
443,43,26466.32,São Paulo,B,9.3,Bom
444,21,2655.18,São Paulo,B,7.4,Bom
445,27,28674.0,São Paulo,A,6.2,Bom
446,80,17277.81,Vitória,B,7.5,Bom
447,63,14615.2,São Paulo,B,10.0,Bom
448,55,12600.85,São Paulo,B,9.5,Bom
449,48,16175.36,Vitória,B,5.3,Bom
450,69,2402.79,São Paulo,B,5.6,Bom
451,52,16279.52,Rio de Janeiro,B,8.9,Bom
452,19,39596.49,São Paulo,B,9.7,Bom
453,48,29777.44,São Paulo,A,8.2,Bom
454,56,15756.49,Vitória,A,7.2,Bom
455,69,2038.48,São Paulo,B,8.2,Bom
456,21,29340.39,São Paulo,A,9.0,Bom
457,40,38537.46,Belo Horizonte,A,8.1,Bom
458,61,44108.92,Rio de Janeiro,B,7.9,Bom
459,42,10615.19,São Paulo,A,6.1,Bom
460,64,45957.56,Vitória,B,7.9,Bom
461,40,34785.17,Rio de Janeiro,A,5.8,Bom
462,37,45842.1,São Paulo,B,5.9,Bom
463,22,24952.59,Rio de Janeiro,B,6.6,Bom
464,16,16500.02,São Paulo,A,5.3,Bom
465,39,30480.41,São Paulo,B,6.5,Bom
466,53,34854.52,Belo Horizonte,A,5.6,Bom
467,31,41338.14,São Paulo,B,9.6,Bom
468,20,37889.52,Vitória,A,6.2,Bom
469,26,27549.58,São Paulo,A,7.8,Bom
470,41,41059.26,Vitória,A,7.5,Bom
471,27,25439.31,Belo Horizonte,B,8.7,Bom
472,26,21826.17,São Paulo,A,8.0,Bom
473,75,44207.06,Vitória,B,5.3,Bom
474,73,33293.27,Belo Horizonte,B,7.5,Bom
475,32,42227.71,Vitória,A,6.1,Bom
476,68,36765.41,São Paulo,B,7.2,Bom
477,62,26501.53,Belo Horizonte,B,9.4,Bom
478,71,5125.64,Vitória,B,6.1,Bom
479,31,34616.94,Rio de Janeiro,B,7.2,Bom
480,41,38676.19,São Paulo,A,5.7,Bom
481,65,32561.95,Vitória,B,5.6,Bom
482,58,36810.53,São Paulo,A,5.2,Bom
483,23,27513.09,Rio de Janeiro,A,6.5,Bom
484,74,12089.78,Belo Horizonte,B,5.4,Bom
485,37,39151.76,Belo Horizonte,B,6.8,Bom
486,75,22643.28,São Paulo,A,9.0,Bom
487,22,7412.05,Vitória,A,9.1,Bom
488,78,3672.75,Vitória,A,8.5,Bom
489,69,45015.89,Belo Horizonte,A,5.9,Bom
490,73,31627.01,Belo Horizonte,B,5.4,Bom
491,69,35860.24,Rio de Janeiro,A,8.9,Bom
492,49,13472.76,Belo Horizonte,B,8.6,Bom
493,78,40437.41,Rio de Janeiro,B,9.4,Bom
494,81,24989.34,Vitória,A,9.3,Bom
495,38,14816.11,Rio de Janeiro,B,7.5,Bom
496,60,21875.52,Rio de Janeiro,B,9.1,Bom
497,41,34616.46,Rio de Janeiro,A,7.6,Bom
498,63,8556.67,Vitória,A,7.0,Bom
499,23,28035.39,Vitória,A,5.1,Bom
500,51,11479.36,Belo Horizonte,B,7.7,Bom
501,76,28344.81,Belo Horizonte,B,8.1,Bom
502,20,2099.79,Vitória,A,8.1,Bom
503,71,22768.48,Vitória,A,5.6,Bom
504,70,18522.93,Rio de Janeiro,A,5.7,Bom
505,79,4328.2,Vitória,A,8.2,Bom
506,33,14841.1,São Paulo,A,5.7,Bom
507,39,35093.9,Belo Horizonte,A,7.8,Bom
508,60,39668.86,Rio de Janeiro,B,9.7,Bom
509,28,2012.43,São Paulo,B,8.9,Bom
510,22,38285.82,Vitória,A,6.3,Bom
511,72,10659.28,Belo Horizonte,B,8.5,Bom
512,71,39483.57,Rio de Janeiro,A,8.2,Bom
513,75,22223.2,São Paulo,B,5.1,Bom
514,73,11739.21,São Paulo,B,9.8,Bom
515,39,7897.96,São Paulo,A,9.1,Bom
516,18,33411.39,Belo Horizonte,A,8.4,Bom
517,57,24330.07,São Paulo,A,7.0,Bom
518,62,40624.06,São Paulo,B,8.7,Bom
519,23,22304.31,Vitória,A,6.9,Bom
520,56,19698.74,Rio de Janeiro,A,6.9,Bom
521,69,4007.63,Vitória,A,6.2,Bom
522,77,39561.32,Belo Horizonte,A,6.7,Bom
523,76,29887.7,Belo Horizonte,A,5.2,Bom
524,28,17254.18,São Paulo,A,8.9,Bom
525,76,38900.96,Rio de Janeiro,B,5.1,Bom
526,59,20418.02,Rio de Janeiro,B,6.6,Bom
527,20,31519.94,São Paulo,B,6.7,Bom
528,45,12651.39,Rio de Janeiro,A,9.6,Bom
