id,idade,renda,cidade,categoria,nota,feedback
172,16,5148.68,Rio de Janeiro,A,4.3,Ruim
173,69,11501.73,Belo Horizonte,B,7.0,Regular
174,37,5196.34,Vitória,A,6.8,Ruim
175,58,4268.02,Belo Horizonte,B,3.7,Regular
176,58,5173.49,São Paulo,B,1.7,Bom
177,33,5769.27,Vitória,B,7.9,Regular
178,65,1625.25,Rio de Janeiro,B,3.5,Regular
179,45,3146.16,Belo Horizonte,A,6.7,Regular
180,26,6145.0,Rio de Janeiro,A,0.2,Ruim
181,66,12183.5,Rio de Janeiro,A,9.5,Regular
182,33,9522.11,Vitória,A,5.1,Ruim
183,26,11038.98,Vitória,A,3.4,
184,57,12566.44,Belo Horizonte,A,,Bom
185,29,5550.57,São Paulo,A,7.2,Regular
186,21,9190.73,Belo Horizonte,A,9.6,Regular
187,44,3247.52,São Paulo,A,0.2,Regular
188,65,7907.74,Vitória,B,5.9,Ruim
189,39,4310.07,Rio de Janeiro,A,1.0,Regular
190,60,5066.76,Belo Horizonte,A,0.6,Regular
191,46,5248.22,São Paulo,B,1.6,Regular
192,28,9332.2,Belo Horizonte,A,1.9,Regular
193,53,1804.43,Belo Horizonte,B,7.0,Bom
194,36,2830.23,Belo Horizonte,A,5.2,Ruim
195,51,3166.62,Rio de Janeiro,A,4.6,Ruim
196,54,,Belo Horizonte,A,1.2,Bom
197,52,7529.34,Belo Horizonte,B,9.0,Regular
198,53,10246.46,Belo Horizonte,A,7.2,Bom
199,46,11638.36,Rio de Janeiro,B,,Regular
200,39,4183.94,Rio de Janeiro,B,0.3,Bom
201,67,6714.23,Belo Horizonte,B,4.4,Regular
202,61,5857.02,Belo Horizonte,A,9.3,Bom
203,23,10579.76,Vitória,B,,Bom
204,46,9512.7,São Paulo,B,6.7,Regular
205,48,10001.89,Belo Horizonte,A,1.3,Regular
206,55,9471.89,São Paulo,B,1.2,Ruim
207,38,7866.85,São Paulo,A,9.3,Bom
208,29,9524.25,Belo Horizonte,B,1.6,Regular
209,56,8554.96,Belo Horizonte,A,7.4,Bom
210,45,10512.41,Rio de Janeiro,A,3.7,Bom
211,28,3255.01,São Paulo,A,9.7,Ruim
212,61,1419.83,Vitória,B,4.8,Ruim
213,44,2344.48,Rio de Janeiro,A,2.2,Bom
214,44,5030.51,Rio de Janeiro,B,3.7,Ruim
215,17,2047.03,Rio de Janeiro,B,1.2,Ruim
216,21,6786.13,Belo Horizonte,A,2.2,Regular
217,38,11985.0,Rio de Janeiro,B,6.9,Bom
218,48,12714.13,Belo Horizonte,B,5.8,Ruim
219,61,12334.66,Belo Horizonte,A,2.4,
220,40,6395.41,Belo Horizonte,B,2.2,Bom
221,92,26515.56,Belo Horizonte,A,14.0,Bom
222,25,11715.35,São Paulo,A,5.9,Bom
223,52,7078.78,Belo Horizonte,A,6.6,Ruim
224,57,11626.14,São Paulo,B,5.4,Regular
225,6,422.99,Vitória,B,10.1,Ruim
226,47,12426.49,Rio de Janeiro,A,8.6,Bom
227,50,11858.1,Vitória,A,0.6,Regular
228,32,7100.05,Rio de Janeiro,A,0.1,Ruim
229,43,9306.99,Rio de Janeiro,A,1.7,Regular
230,36,12479.05,São Paulo,A,2.8,Regular
231,25,9011.99,Belo Horizonte,B,5.2,Regular
232,69,4938.73,São Paulo,A,3.1,Bom
233,49,12003.13,Rio de Janeiro,B,5.2,Bom
234,18,11317.74,Rio de Janeiro,A,8.6,Regular
235,60,1861.32,São Paulo,B,1.6,Ruim
236,54,5579.98,São Paulo,A,8.1,Regular
237,41,9848.01,Vitória,A,2.3,Regular
238,27,9256.55,Belo Horizonte,B,2.0,Ruim
239,33,11541.59,Vitória,B,7.7,Bom
240,56,4805.72,São Paulo,B,6.7,Bom
241,19,12211.95,Vitória,B,3.8,Regular
242,62,7329.11,Vitória,A,1.6,Bom
243,61,,Belo Horizonte,A,9.3,Bom
244,66,5550.74,Vitória,B,7.1,Ruim
245,61,12836.62,São Paulo,A,8.8,
246,33,6711.07,Rio de Janeiro,B,2.6,Ruim
247,57,11928.27,São Paulo,A,9.8,Regular
248,43,7838.35,Rio de Janeiro,A,1.6,Ruim
249,32,10610.12,Belo Horizonte,A,9.6,Bom
250,67,10025.81,São Paulo,B,6.0,Regular
251,60,1642.05,Belo Horizonte,B,0.2,Ruim
252,59,2514.28,Vitória,B,1.3,Regular
253,25,10380.87,Rio de Janeiro,A,8.3,Ruim
254,5,29917.66,Belo Horizonte,B,10.3,Bom
255,63,1302.89,Rio de Janeiro,A,5.5,Ruim
256,61,4919.88,Belo Horizonte,A,4.6,Regular
257,42,12755.9,Vitória,A,0.5,Regular
258,22,3503.19,Belo Horizonte,B,6.9,Ruim
259,64,11270.1,São Paulo,B,0.2,Ruim
260,24,4971.42,São Paulo,B,1.8,Regular
261,38,12260.54,Belo Horizonte,B,6.5,Regular
262,35,3157.26,Rio de Janeiro,B,8.5,Ruim
263,52,5177.99,São Paulo,B,8.4,Ruim
264,26,8269.64,Vitória,B,8.6,Bom
265,46,9774.55,Belo Horizonte,A,6.0,Ruim
266,38,10915.61,Vitória,B,2.4,Bom
267,67,4386.39,São Paulo,A,9.2,Ruim
268,57,10145.61,São Paulo,B,2.2,Bom
269,45,6713.81,Rio de Janeiro,B,5.8,Ruim
270,37,6925.12,São Paulo,A,4.3,Regular
271,27,4166.19,Rio de Janeiro,B,10.0,Ruim
272,19,6742.16,Vitória,A,1.2,Regular
273,68,3686.98,Vitória,B,1.7,Regular
274,32,9856.73,Rio de Janeiro,B,1.0,Regular
275,37,9192.1,São Paulo,A,5.6,Regular
276,67,7420.48,Vitória,A,2.2,Regular
277,34,2963.73,Rio de Janeiro,B,8.6,Regular
278,69,12515.03,Rio de Janeiro,B,1.1,Bom
279,40,5461.78,Rio de Janeiro,A,1.8,Regular
280,27,7451.33,Belo Horizonte,A,5.1,Regular
281,54,8400.55,São Paulo,A,5.1,Ruim
282,47,3395.13,Belo Horizonte,B,8.3,Regular
283,37,7799.94,São Paulo,A,8.3,Ruim
284,61,5434.34,Vitória,A,7.3,Regular
285,50,1860.06,Belo Horizonte,A,8.4,Regular
286,43,3573.71,Vitória,B,4.8,Regular
287,61,12537.59,Belo Horizonte,A,0.8,Regular
288,59,8048.2,Vitória,B,0.3,Ruim
289,24,4750.15,Vitória,B,8.3,Ruim
290,,5681.62,São Paulo,B,,Ruim
291,49,12456.53,Vitória,B,,Ruim
292,17,9968.03,Belo Horizonte,,3.9,Bom
293,63,3907.53,Vitória,B,6.4,Bom
294,19,8635.72,Vitória,A,5.3,Bom
295,44,9443.46,Belo Horizonte,A,6.6,Ruim
296,60,6991.8,Vitória,B,4.9,Bom
297,65,6582.7,Rio de Janeiro,A,8.2,Regular
298,59,6943.95,Belo Horizonte,B,5.4,Regular
299,53,3760.78,Belo Horizonte,A,6.8,Bom
300,26,4589.12,Belo Horizonte,A,3.5,Ruim
301,35,1829.75,Rio de Janeiro,A,6.4,Bom
302,35,11909.75,Rio de Janeiro,B,3.4,Regular
303,44,7993.93,São Paulo,A,4.6,Regular
304,33,7079.25,Vitória,B,1.6,Bom
305,44,9450.46,Vitória,A,3.6,Bom
306,66,11296.29,Rio de Janeiro,B,4.5,Ruim
307,70,4127.13,Rio de Janeiro,B,6.6,Bom
308,68,8559.39,Vitória,A,2.5,Regular
309,62,11074.49,Rio de Janeiro,A,0.9,Regular
310,25,4183.58,São Paulo,A,3.0,Regular
311,55,8956.87,Vitória,A,8.0,Ruim
312,31,5041.08,São Paulo,A,6.1,Bom
313,16,3202.12,Belo Horizonte,B,5.4,Bom
314,51,6091.58,Vitória,B,3.3,Ruim
315,34,4929.82,Belo Horizonte,A,2.6,Ruim
316,45,1552.56,Vitória,A,5.1,Ruim
317,49,5593.09,Vitória,A,5.6,Ruim
318,68,8264.24,São Paulo,A,3.7,Regular
319,38,11609.08,Rio de Janeiro,A,3.5,Ruim
320,20,4318.88,São Paulo,B,3.8,Bom
321,52,3523.95,Vitória,A,4.1,
322,43,6670.1,Rio de Janeiro,A,6.3,Ruim
323,17,8991.88,São Paulo,B,7.5,Ruim
324,64,8335.5,Rio de Janeiro,B,3.3,Bom
325,56,4776.8,Rio de Janeiro,A,5.6,Regular
326,33,7469.63,São Paulo,B,5.3,Ruim
327,22,5567.77,Vitória,B,0.8,Regular
328,42,3786.71,Vitória,B,0.4,Ruim
329,54,1803.76,Vitória,A,6.7,Ruim
330,39,5417.62,São Paulo,A,9.3,Ruim
331,50,11083.21,Vitória,A,8.9,Ruim
332,70,6450.39,Belo Horizonte,A,1.6,Bom
333,38,10942.11,Belo Horizonte,B,5.8,Regular
334,37,,Vitória,B,2.5,Ruim
335,48,5006.23,São Paulo,B,8.1,Regular
336,67,5172.35,Rio de Janeiro,A,2.7,Bom
337,22,3947.41,São Paulo,B,4.0,Regular
338,26,3441.56,Belo Horizonte,B,7.0,Regular
339,38,6437.72,São Paulo,B,4.9,Regular
340,57,6716.33,São Paulo,A,5.5,Regular
341,22,12257.53,Vitória,B,1.0,Bom
342,60,5744.49,Rio de Janeiro,A,5.2,Regular
343,50,8954.58,Vitória,B,0.2,Regular
344,37,9742.89,Rio de Janeiro,B,2.7,Bom
345,47,4281.56,Vitória,A,6.7,Regular
346,36,9716.16,Belo Horizonte,A,1.2,Regular
347,62,8300.6,Rio de Janeiro,A,7.1,Regular
348,17,9091.35,Belo Horizonte,B,1.5,Regular
349,70,9381.05,Belo Horizonte,A,,
350,27,3272.02,Vitória,B,2.4,Bom
351,66,1865.84,Vitória,B,3.2,Regular
352,65,10502.77,Vitória,B,1.3,Regular
353,32,12379.4,Rio de Janeiro,B,7.4,Ruim
354,57,3110.23,Belo Horizonte,A,4.2,Bom
355,40,11692.74,Rio de Janeiro,B,5.9,Ruim
356,42,5302.81,Vitória,B,3.3,Regular
357,57,8417.8,São Paulo,A,8.8,Bom
358,64,3159.37,Vitória,A,1.3,Regular
359,68,11984.8,Rio de Janeiro,B,3.7,Ruim
360,19,11624.49,Belo Horizonte,A,0.0,Regular
361,59,3850.72,São Paulo,B,0.5,Bom
362,36,11187.78,Belo Horizonte,A,3.3,Ruim
363,36,5124.19,São Paulo,B,8.5,Regular
364,62,5769.26,Vitória,B,3.5,Regular
365,64,11515.29,Rio de Janeiro,B,8.3,Ruim
366,,10907.23,Rio de Janeiro,B,3.6,Bom
367,58,10743.42,Rio de Janeiro,B,6.4,Regular
368,58,10442.44,São Paulo,A,0.0,Bom
369,47,10001.75,Rio de Janeiro,B,9.9,Regular
370,58,3183.44,Vitória,A,4.4,Regular
371,37,8735.08,Rio de Janeiro,A,1.4,Bom
372,46,8046.73,Belo Horizonte,B,1.6,Bom
373,33,4266.09,Belo Horizonte,A,0.2,Regular
374,40,6193.68,Rio de Janeiro,A,9.5,Bom
375,33,3031.14,São Paulo,,2.9,Ruim
376,34,2885.28,Belo Horizonte,A,6.2,Regular
377,50,12005.52,São Paulo,A,9.7,Ruim
378,23,8338.53,São Paulo,A,4.5,Regular
379,70,1644.37,Belo Horizonte,B,2.0,Ruim
380,30,8939.99,Belo Horizonte,A,0.2,Bom
381,24,4506.54,Belo Horizonte,B,9.4,Bom
382,41,8708.76,São Paulo,A,4.9,Ruim
383,49,5983.45,Rio de Janeiro,A,8.0,Regular
384,64,9740.44,Belo Horizonte,B,2.9,Bom
385,41,,Belo Horizonte,A,8.7,Bom
386,59,9723.52,Vitória,B,9.8,Bom
387,25,7088.62,São Paulo,A,7.3,Bom
388,64,6886.86,Rio de Janeiro,A,1.8,Bom
389,57,6359.61,Belo Horizonte,A,0.9,Ruim
390,24,10843.46,Rio de Janeiro,A,9.8,Ruim
391,32,2732.26,Rio de Janeiro,B,2.5,Ruim
392,41,1720.48,São Paulo,B,4.9,Bom
393,62,3565.83,São Paulo,B,3.7,Regular
394,64,8435.91,Vitória,A,9.1,Regular
395,49,4662.92,Vitória,B,9.6,Regular
396,32,7969.83,Belo Horizonte,A,8.7,Bom
397,61,2338.15,São Paulo,A,2.7,Ruim
398,63,8435.97,Vitória,B,6.1,Bom
399,17,2484.39,Belo Horizonte,B,0.1,Ruim
400,36,6597.31,Vitória,B,4.7,
401,67,12971.22,São Paulo,A,6.4,Regular
402,57,8967.82,São Paulo,A,5.3,Regular
403,69,2615.69,Rio de Janeiro,B,6.2,Ruim
404,69,9163.59,Rio de Janeiro,B,5.0,Regular
405,49,1813.66,Rio de Janeiro,B,2.6,Bom
406,47,8653.83,Rio de Janeiro,B,8.5,Ruim
407,55,6928.3,Belo Horizonte,A,3.0,Bom
408,51,4666.58,Vitória,A,1.7,Ruim
409,37,2423.25,São Paulo,A,5.3,Regular
410,31,12136.79,Vitória,A,8.5,Ruim
411,32,9424.04,Vitória,A,1.2,Ruim
412,30,6077.69,Vitória,B,6.1,Bom
413,33,6642.29,Belo Horizonte,B,2.8,Ruim
414,19,8412.41,Belo Horizonte,A,1.7,Regular
415,24,6896.05,Belo Horizonte,A,2.8,Bom
416,40,6621.45,Belo Horizonte,B,6.2,Ruim
417,60,2522.96,Rio de Janeiro,B,1.1,Regular
418,52,3364.86,Rio de Janeiro,A,7.5,Bom
419,43,5585.12,Rio de Janeiro,A,7.3,Ruim
420,67,10689.17,Belo Horizonte,B,2.0,Regular
421,53,7186.94,Vitória,B,2.8,Bom
422,27,7215.72,São Paulo,B,0.8,Ruim
423,44,8376.52,Rio de Janeiro,A,2.5,Bom
424,37,7192.6,São Paulo,A,5.6,Ruim
425,54,3242.12,Vitória,A,9.2,Regular
426,57,6831.76,Rio de Janeiro,A,3.1,Ruim
427,27,2719.83,Belo Horizonte,A,6.2,Bom
428,36,12289.66,São Paulo,A,3.0,Bom
429,34,11534.18,São Paulo,A,2.2,Ruim
430,40,9682.19,Rio de Janeiro,A,1.8,Bom
431,51,10210.69,Rio de Janeiro,A,2.2,Bom
432,56,4263.67,Rio de Janeiro,A,1.0,Bom
433,50,10271.23,Vitória,A,1.9,Ruim
434,52,3943.36,São Paulo,A,8.1,Regular
435,36,11660.39,São Paulo,B,4.9,Ruim
436,70,9382.3,Belo Horizonte,A,7.8,Regular
437,27,6150.01,Vitória,B,7.0,Ruim
438,22,3029.89,Vitória,B,9.8,Ruim
439,50,4350.91,Vitória,A,4.1,Regular
440,47,5881.81,Rio de Janeiro,B,1.8,Bom
441,26,6809.15,São Paulo,A,1.9,Ruim
442,59,6698.11,São Paulo,A,7.3,Ruim
443,32,2365.29,Rio de Janeiro,B,0.6,Bom
444,29,9925.67,Rio de Janeiro,A,,Ruim
445,56,6874.32,São Paulo,B,9.0,Regular
446,62,1533.32,São Paulo,B,,Regular
447,33,,Belo Horizonte,B,3.8,Regular
448,20,8368.51,São Paulo,B,8.4,Ruim
449,58,6957.78,Rio de Janeiro,A,3.2,Regular
450,20,7413.72,Vitória,B,8.3,Bom
451,34,6213.69,Vitória,A,4.1,Regular
452,41,3811.52,Vitória,A,6.7,Bom
453,63,9968.02,Vitória,B,9.0,Ruim
454,31,6274.32,São Paulo,A,3.7,Bom
455,55,3788.26,Vitória,A,4.4,Regular
456,34,4878.49,Rio de Janeiro,B,1.6,
457,61,11752.86,Rio de Janeiro,B,3.8,Regular
458,21,1550.58,Belo Horizonte,B,8.6,Regular
459,61,10898.28,Belo Horizonte,A,0.6,Ruim
460,54,12404.84,São Paulo,A,7.5,Bom
461,65,9083.37,Belo Horizonte,B,4.9,Regular
462,64,8666.41,Rio de Janeiro,B,7.1,Ruim
463,26,12891.21,Belo Horizonte,A,4.7,Regular
464,58,6586.71,São Paulo,B,10.0,Regular
465,56,7752.11,Rio de Janeiro,A,3.0,Bom
466,33,12113.6,Belo Horizonte,B,1.4,Regular
467,46,10979.27,Vitória,A,9.1,Ruim
468,57,2705.92,Vitória,,9.7,Ruim
469,43,2071.05,Rio de Janeiro,B,9.7,Regular
470,66,4286.85,Vitória,B,1.1,Ruim
471,31,9745.52,Rio de Janeiro,B,0.5,Bom
472,40,4994.33,Vitória,B,5.3,Regular
473,56,12632.54,Vitória,B,6.4,Bom
474,65,4304.49,São Paulo,A,6.8,Bom
475,58,3065.76,São Paulo,A,4.9,Ruim
476,60,,Vitória,B,4.9,Ruim
477,67,12789.22,Vitória,A,6.0,Bom
478,63,8814.57,Vitória,B,7.1,Ruim
479,29,8036.87,São Paulo,B,5.3,Ruim
480,44,6656.57,Vitória,A,9.9,Regular
481,56,11987.25,Belo Horizonte,B,3.6,Bom
482,30,8815.15,Vitória,B,2.5,Ruim
483,32,10348.48,São Paulo,A,1.2,Ruim
484,63,5639.11,Rio de Janeiro,A,1.3,Ruim
485,36,8382.4,Rio de Janeiro,B,2.9,Bom
486,42,8669.37,Rio de Janeiro,B,3.5,Regular
487,62,10211.92,São Paulo,B,1.2,
488,27,11299.41,Belo Horizonte,A,2.1,Bom
489,28,3874.76,São Paulo,A,9.3,Ruim
490,64,12904.59,Vitória,B,10.0,Ruim
491,53,5153.86,Vitória,A,6.2,Regular
492,30,4825.72,Rio de Janeiro,A,7.9,Bom
493,55,11081.33,Rio de Janeiro,B,5.9,Ruim
494,39,8397.96,São Paulo,B,7.9,Ruim
495,29,2553.17,São Paulo,A,8.8,Regular
496,19,11863.67,Rio de Janeiro,A,6.6,Bom
497,20,12975.36,São Paulo,A,2.1,Bom
498,34,11357.52,Vitória,A,4.9,Ruim
499,42,4159.65,São Paulo,B,6.3,Regular
500,58,12404.84,Vitória,B,6.2,Ruim
501,51,8424.75,Vitória,A,8.0,Bom
502,56,9275.87,Belo Horizonte,B,9.7,Ruim
503,55,12432.48,Vitória,B,0.7,Regular
504,23,2276.18,Vitória,B,3.3,Ruim
505,21,2962.7,Rio de Janeiro,A,5.1,Regular
506,46,5460.45,Vitória,B,7.2,Ruim
507,26,12073.71,Vitória,B,5.4,Bom
508,29,7481.85,Rio de Janeiro,A,3.8,Regular
509,50,10639.45,Belo Horizonte,B,9.8,Ruim
510,43,5762.71,Belo Horizonte,A,5.4,Ruim
511,63,7418.15,Rio de Janeiro,A,9.3,Ruim
512,22,10747.68,Rio de Janeiro,B,6.5,Bom
513,58,8334.51,Rio de Janeiro,B,9.2,Bom
514,16,1515.81,Rio de Janeiro,B,4.1,Regular
515,39,12027.72,Rio de Janeiro,B,0.5,Regular
516,37,10136.38,São Paulo,A,5.3,Ruim
517,50,11307.16,São Paulo,B,2.8,Ruim
518,41,8992.3,Belo Horizonte,,4.8,Regular
519,49,4075.8,Vitória,A,5.1,Ruim
520,55,7233.39,São Paulo,B,7.9,Bom
521,30,10709.69,São Paulo,B,6.6,Ruim
522,19,5126.13,Rio de Janeiro,A,6.4,Ruim
523,70,7296.65,Rio de Janeiro,B,0.7,Ruim
524,46,11473.96,São Paulo,A,0.5,Ruim
