id,idade,renda,cidade,categoria,nota,feedback
93,65,7145.97,São Paulo,A,7.3,Bom
94,81,20896.07,Belo Horizonte,B,6.1,Bom
95,43,10336.36,São Paulo,A,7.7,Bom
96,50,16682.55,São Paulo,B,9.4,Bom
97,70,44249.06,São Paulo,B,8.1,Bom
98,28,32588.86,São Paulo,B,8.3,Bom
99,63,28162.49,Rio de Janeiro,A,8.7,Bom
100,53,25504.63,Vitória,A,8.6,Bom
101,9,,Belo Horizonte,A,3.7,
102,31,19182.05,Belo Horizonte,B,7.1,Bom
103,64,26784.69,Belo Horizonte,B,9.3,Bom
104,66,10692.42,Belo Horizonte,A,8.7,Bom
105,32,25300.55,Belo Horizonte,A,8.7,Bom
106,78,8534.58,Vitória,B,9.1,Bom
107,28,2594.12,Belo Horizonte,A,7.8,Bom
108,72,41167.37,Belo Horizonte,B,5.4,Bom
109,67,8548.19,São Paulo,A,8.2,Bom
110,61,32921.69,Vitória,B,8.3,Bom
111,31,29691.51,Vitória,B,8.1,Bom
112,47,33093.47,Belo Horizonte,A,5.7,Bom
113,58,28977.58,Rio de Janeiro,B,7.1,Bom
114,28,8259.51,Rio de Janeiro,B,5.8,Bom
115,57,23965.86,Rio de Janeiro,B,9.7,Bom
116,38,24532.33,Rio de Janeiro,B,5.1,Bom
117,38,33322.99,Belo Horizonte,A,7.6,Bom
118,74,2992.76,Belo Horizonte,A,5.2,Bom
119,80,27628.87,Vitória,A,7.3,Bom
120,43,15012.39,São Paulo,A,6.6,Bom
121,43,45822.15,Rio de Janeiro,A,9.6,Bom
122,53,26694.14,Vitória,B,5.2,Bom
123,37,13015.52,Belo Horizonte,B,5.7,Bom
124,30,28389.9,Rio de Janeiro,A,9.4,Bom
125,26,30167.98,Vitória,A,6.8,Bom
126,66,6475.15,Belo Horizonte,B,8.0,Bom
127,29,36674.78,Rio de Janeiro,A,9.0,Bom
128,81,10204.15,Belo Horizonte,A,5.4,Bom
129,73,16161.81,Rio de Janeiro,A,10.0,Bom
130,37,29956.29,São Paulo,B,6.6,Bom
131,39,23531.86,Vitória,A,9.3,Bom
132,81,44185.18,São Paulo,A,9.1,Bom
133,64,31021.39,Vitória,A,7.3,Bom
134,27,11943.86,São Paulo,B,8.2,Bom
135,43,26794.76,Belo Horizonte,B,9.9,Bom
136,69,13034.64,Belo Horizonte,B,9.1,Bom
137,66,4757.58,São Paulo,A,7.2,
138,18,37062.03,São Paulo,A,5.5,Bom
139,76,31546.53,Belo Horizonte,A,7.9,Bom
140,58,39525.93,Vitória,B,8.7,Bom
141,57,44046.01,Rio de Janeiro,B,7.7,Bom
142,45,19899.33,São Paulo,A,7.5,Bom
143,66,17864.54,Belo Horizonte,B,5.7,Bom
144,30,28054.64,Vitória,B,5.7,Bom
145,69,23030.86,São Paulo,B,9.5,Bom
146,42,9702.27,São Paulo,B,6.3,Bom
147,61,22297.34,Belo Horizonte,B,7.2,Bom
148,,40196.98,,A,5.3,Bom
149,27,42617.21,Belo Horizonte,B,7.3,Bom
150,52,32249.82,Rio de Janeiro,A,7.3,Bom
151,73,20190.48,Rio de Janeiro,B,7.6,Bom
152,72,39238.71,Rio de Janeiro,B,7.2,Bom
153,79,20319.55,Vitória,B,6.8,Bom
154,48,12117.78,Vitória,B,9.7,Bom
155,67,9886.2,Rio de Janeiro,,7.6,
156,70,28050.07,Vitória,B,10.0,Bom
157,21,40573.91,Rio de Janeiro,A,7.7,Bom
158,77,33698.42,Vitória,B,7.7,Bom
159,73,41485.84,Vitória,A,8.5,Bom
160,30,14416.94,Belo Horizonte,A,6.7,Bom
161,60,27626.56,Rio de Janeiro,B,8.5,Bom
162,36,26664.82,Belo Horizonte,A,7.8,Bom
163,70,37025.41,Belo Horizonte,B,5.2,Bom
164,66,39856.03,Belo Horizonte,A,5.7,Bom
165,16,10356.13,Rio de Janeiro,A,8.9,Bom
166,19,24687.87,São Paulo,B,5.0,Bom
167,24,20929.89,Belo Horizonte,B,8.5,Bom
168,55,,Rio de Janeiro,B,7.0,
169,41,42534.05,Vitória,B,5.3,Bom
170,18,38074.4,Belo Horizonte,A,8.3,Bom
171,18,44689.07,Vitória,B,8.0,Bom
172,54,32839.79,Rio de Janeiro,A,8.4,Bom
173,42,19029.17,Belo Horizonte,B,7.0,Bom
174,29,32646.48,Belo Horizonte,B,6.4,Bom
175,77,18520.86,Rio de Janeiro,A,5.6,Bom
176,33,20028.35,São Paulo,B,6.4,Bom
177,51,32601.06,São Paulo,B,7.4,Bom
178,28,23736.72,Rio de Janeiro,A,6.9,Bom
179,78,28734.0,Belo Horizonte,B,7.3,Bom
180,80,34190.66,Vitória,A,5.1,Bom
181,61,26852.52,Rio de Janeiro,B,8.9,Bom
182,71,26785.48,São Paulo,B,6.2,Bom
183,51,,São Paulo,B,6.9,
184,44,34406.38,Belo Horizonte,A,8.7,Bom
185,34,36585.9,São Paulo,A,5.1,Bom
186,59,15980.97,Belo Horizonte,B,7.0,Bom
187,40,7228.74,São Paulo,B,6.1,Bom
188,33,29262.15,Belo Horizonte,A,8.0,Bom
189,33,1908.78,São Paulo,B,7.0,Bom
190,39,37157.36,Belo Horizonte,A,6.5,Bom
191,49,9118.26,Rio de Janeiro,A,8.9,Bom
192,59,15151.42,Rio de Janeiro,A,5.4,Bom
193,44,34835.54,São Paulo,B,8.4,Bom
194,51,39770.32,São Paulo,A,8.4,Bom
195,81,28355.51,São Paulo,B,6.5,Bom
196,31,18919.21,Belo Horizonte,B,5.4,Bom
197,82,9065.7,Vitória,B,5.2,Bom
198,64,35246.79,Belo Horizonte,A,7.9,Bom
199,26,32594.25,Belo Horizonte,B,5.3,Bom
200,18,18434.29,Belo Horizonte,A,6.5,Bom
201,71,38503.84,Rio de Janeiro,A,9.3,Bom
202,40,22620.38,São Paulo,B,6.2,Bom
203,46,20267.68,Belo Horizonte,B,5.2,Bom
204,71,26265.34,São Paulo,A,5.3,Bom
205,80,14318.93,Vitória,B,8.3,Bom
206,66,29722.52,Vitória,B,8.2,Bom
207,27,24391.44,São Paulo,A,6.0,Bom
208,52,28630.71,São Paulo,A,8.6,Bom
209,38,41086.96,Vitória,A,6.2,Bom
210,69,7670.01,Vitória,A,5.3,Bom
211,45,19754.98,São Paulo,A,5.6,Bom
212,17,39535.12,Rio de Janeiro,A,5.3,Bom
213,50,41955.1,Belo Horizonte,A,7.3,Bom
214,24,10943.56,Vitória,A,5.2,Bom
215,72,9930.71,Rio de Janeiro,A,7.0,Bom
216,22,42128.07,São Paulo,B,9.0,Bom
217,71,36074.71,São Paulo,A,7.1,Bom
218,68,16116.08,Rio de Janeiro,A,6.8,Bom
219,43,26461.51,Rio de Janeiro,B,8.6,Bom
220,30,20891.92,Rio de Janeiro,A,7.1,Bom
221,18,42260.45,Rio de Janeiro,A,9.8,Bom
222,75,26368.85,Rio de Janeiro,B,8.2,Bom
223,79,13576.84,Vitória,A,5.3,Bom
224,41,5437.61,Vitória,A,8.5,Bom
225,56,15497.86,Rio de Janeiro,A,6.8,Bom
226,72,26619.93,Belo Horizonte,A,5.0,Bom
227,30,39857.63,Rio de Janeiro,B,5.6,Bom
228,72,39232.78,Vitória,B,5.3,Bom
229,43,24722.51,São Paulo,A,7.8,Bom
230,82,26927.4,Rio de Janeiro,A,5.3,Bom
231,41,35617.48,São Paulo,B,7.3,Bom
232,81,20625.07,Vitória,B,9.2,Bom
233,29,45037.49,Vitória,A,9.3,Bom
234,69,40564.62,São Paulo,B,5.4,Bom
235,45,3070.29,São Paulo,B,6.4,Bom
236,61,42622.66,São Paulo,B,8.5,Bom
237,75,2237.1,Belo Horizonte,B,9.2,Bom
238,29,7031.38,Belo Horizonte,A,8.4,Bom
239,52,17054.75,Rio de Janeiro,A,9.4,Bom
240,19,35476.79,São Paulo,B,5.3,Bom
241,39,5488.81,Belo Horizonte,A,6.2,Bom
242,59,24829.83,Rio de Janeiro,B,5.7,Bom
243,75,37516.74,Rio de Janeiro,A,8.5,Bom
244,62,41664.31,Rio de Janeiro,B,5.8,
245,23,40002.77,Vitória,A,6.7,Bom
246,66,46040.12,Belo Horizonte,B,5.4,Bom
247,33,38943.34,Vitória,A,5.1,Bom
248,47,30673.35,São Paulo,B,6.4,Bom
249,70,26998.86,Belo Horizonte,B,7.3,Bom
250,76,2973.94,Belo Horizonte,B,6.0,Bom
251,56,4899.19,Rio de Janeiro,B,5.8,Bom
252,79,25646.29,Rio de Janeiro,A,8.6,Bom
253,81,35484.79,Rio de Janeiro,B,5.8,Bom
254,52,26873.77,São Paulo,B,6.3,Bom
255,81,32557.35,Rio de Janeiro,B,6.0,Bom
256,68,8394.93,São Paulo,B,5.7,Bom
257,29,4731.48,Vitória,B,7.3,Bom
258,77,37101.56,São Paulo,A,6.2,Bom
259,57,28095.14,Rio de Janeiro,B,6.8,Bom
260,50,45604.75,Vitória,A,5.7,Bom
261,70,1988.27,Rio de Janeiro,A,8.5,Bom
262,57,46070.31,Vitória,B,6.9,Bom
263,18,3224.27,Belo Horizonte,B,8.0,Bom
264,38,40394.59,São Paulo,A,5.4,Bom
265,16,21241.22,Rio de Janeiro,A,,
266,74,3377.81,Rio de Janeiro,A,8.3,Bom
267,42,2363.21,Belo Horizonte,A,6.7,Bom
268,23,39875.37,Rio de Janeiro,A,6.7,Bom
269,28,10905.86,Belo Horizonte,B,7.8,Bom
270,73,36370.26,Vitória,B,7.0,Bom
271,47,19808.56,Belo Horizonte,B,7.0,Bom
272,10,56261.84,Rio de Janeiro,B,1.6,Bom
273,64,12182.76,Vitória,B,5.2,Bom
274,43,13046.14,São Paulo,B,5.3,Bom
275,17,39082.33,São Paulo,A,5.9,Bom
276,65,43321.95,Rio de Janeiro,B,8.9,Bom
277,54,27896.84,São Paulo,B,8.3,Bom
278,58,16527.51,Rio de Janeiro,B,8.0,Bom
279,25,39130.37,Vitória,B,5.8,Bom
280,80,45578.15,Rio de Janeiro,B,,
281,74,36021.68,Vitória,B,7.6,Bom
282,29,8310.26,Belo Horizonte,A,7.2,Bom
283,28,39386.27,São Paulo,A,9.5,Bom
284,76,41910.11,Rio de Janeiro,A,7.1,Bom
285,23,38338.24,Belo Horizonte,B,9.8,Bom
286,19,37977.85,Rio de Janeiro,A,9.6,Bom
287,34,18019.22,Belo Horizonte,A,8.2,Bom
288,76,44902.39,Belo Horizonte,A,7.3,Bom
289,56,25098.61,Belo Horizonte,B,6.7,Bom
290,58,39709.76,Vitória,A,5.0,Bom
291,68,28877.0,Rio de Janeiro,A,7.1,Bom
292,81,6239.3,Rio de Janeiro,B,9.1,Bom
293,78,14732.68,São Paulo,A,9.9,Bom
294,37,2089.48,São Paulo,A,5.6,Bom
295,57,31272.91,Rio de Janeiro,A,10.0,Bom
296,77,15927.9,São Paulo,B,5.0,Bom
297,54,33080.63,Rio de Janeiro,A,9.1,Bom
298,37,42899.12,São Paulo,,6.3,
299,58,39010.79,Vitória,B,9.8,Bom
300,68,35804.17,São Paulo,A,8.9,Bom
301,75,21149.79,Vitória,A,7.8,Bom
302,73,23033.44,Belo Horizonte,A,8.5,Bom
303,62,35572.53,Vitória,B,8.6,Bom
304,47,14967.31,Rio de Janeiro,A,6.4,Bom
305,61,2854.53,Rio de Janeiro,A,6.5,Bom
306,36,39546.19,Vitória,A,10.0,Bom
307,49,35375.82,Vitória,A,7.4,Bom
308,24,22281.99,Belo Horizonte,B,6.4,Bom
309,46,42255.27,Vitória,B,8.1,Bom
310,42,30380.73,Belo Horizonte,A,8.5,Bom
311,61,18574.59,São Paulo,B,5.6,Bom
312,34,14804.69,Rio de Janeiro,B,7.2,Bom
313,69,10764.62,Belo Horizonte,B,7.1,Bom
314,21,5706.01,Vitória,B,6.4,Bom
315,55,2558.21,Rio de Janeiro,B,9.1,Bom
316,74,36886.47,Vitória,B,7.6,Bom
317,75,38931.72,Belo Horizonte,A,7.2,Bom
318,70,17908.48,Rio de Janeiro,A,5.9,Bom
319,52,28692.24,Belo Horizonte,A,,
320,50,35357.16,Vitória,A,7.8,Bom
321,53,40137.29,São Paulo,A,5.8,Bom
322,40,36096.76,Rio de Janeiro,B,5.2,Bom
323,76,10206.19,Belo Horizonte,A,9.1,Bom
324,78,10907.48,Rio de Janeiro,A,6.5,Bom
325,51,14695.98,Rio de Janeiro,B,10.0,Bom
326,65,30584.27,São Paulo,B,7.5,Bom
327,77,23608.65,Rio de Janeiro,A,6.9,Bom
328,70,7087.82,São Paulo,B,6.6,Bom
329,78,1963.13,Vitória,A,5.9,Bom
330,76,30172.96,Belo Horizonte,B,5.3,Bom
331,33,15492.67,,B,6.1,Bom
332,59,24833.12,São Paulo,A,5.8,Bom
333,19,28716.26,São Paulo,A,8.7,Bom
334,81,17051.4,Vitória,A,6.2,Bom
335,59,30108.85,São Paulo,A,5.5,Bom
336,80,4934.07,Rio de Janeiro,A,6.3,Bom
337,35,24619.64,Vitória,A,5.3,Bom
338,33,12852.23,Rio de Janeiro,B,7.5,Bom
339,74,44368.33,Rio de Janeiro,A,8.8,Bom
340,58,13617.05,São Paulo,A,8.9,Bom
341,76,19902.63,Belo Horizonte,A,8.1,Bom
342,23,1805.54,Vitória,B,7.7,Bom
343,35,33405.64,São Paulo,A,9.5,Bom
344,34,13650.43,Rio de Janeiro,,6.9,
345,41,,Vitória,B,9.6,
346,42,10231.37,Vitória,B,6.7,Bom
347,76,44897.61,Rio de Janeiro,A,5.2,Bom
348,25,13867.76,Vitória,B,8.7,Bom
349,55,23530.9,Belo Horizonte,A,9.6,Bom
350,43,14734.82,Vitória,A,8.3,Bom
351,75,43763.16,Vitória,A,7.4,Bom
352,51,33904.12,Rio de Janeiro,A,7.8,Bom
353,58,39917.38,Belo Horizonte,A,6.1,Bom
354,74,2347.61,Belo Horizonte,A,5.9,Bom
355,78,4214.41,Vitória,B,8.5,Bom
356,77,5706.55,Vitória,B,9.9,Bom
357,58,9696.83,Vitória,B,8.2,Bom
358,99,71373.75,Belo Horizonte,B,0.0,Bom
359,20,34803.82,Vitória,B,5.6,Bom
360,40,12042.48,São Paulo,A,7.7,Bom
361,21,41863.57,Belo Horizonte,B,7.0,Bom
362,54,8441.98,Belo Horizonte,A,7.9,Bom
363,93,48177.88,Vitória,A,3.0,Bom
364,33,24974.79,São Paulo,,7.5,
365,54,12202.36,Rio de Janeiro,A,6.8,
366,28,26670.08,Belo Horizonte,B,8.1,Bom
367,19,6879.45,Belo Horizonte,B,6.0,Bom
368,28,10846.28,Belo Horizonte,A,8.0,Bom
369,71,44497.24,Rio de Janeiro,A,7.9,Bom
370,44,32202.3,Vitória,B,6.6,Bom
371,59,16969.12,Belo Horizonte,B,5.1,Bom
372,51,40329.46,Belo Horizonte,A,6.9,Bom
373,74,6146.97,São Paulo,A,8.8,Bom
374,25,11455.78,Belo Horizonte,B,5.9,Bom
375,56,28667.78,Belo Horizonte,B,8.9,Bom
376,61,21614.52,Vitória,B,7.2,Bom
377,18,45074.2,São Paulo,A,5.6,Bom
378,49,30256.6,Belo Horizonte,A,5.2,Bom
379,69,11647.78,São Paulo,A,6.9,Bom
380,50,29211.19,Vitória,A,5.8,Bom
381,59,23846.54,São Paulo,A,7.0,Bom
382,40,27688.0,Vitória,A,5.9,Bom
383,48,3567.45,Rio de Janeiro,A,9.1,Bom
384,70,38551.04,Vitória,A,8.8,Bom
385,26,22082.58,Rio de Janeiro,A,5.3,Bom
386,39,15379.93,São Paulo,B,5.3,Bom
387,63,5344.4,Rio de Janeiro,B,7.4,Bom
388,51,43646.65,Belo Horizonte,B,6.4,Bom
389,79,24119.82,Rio de Janeiro,A,9.4,Bom
390,33,35374.4,Vitória,A,7.3,Bom
391,25,8194.74,Belo Horizonte,B,5.9,Bom
392,35,29556.0,Vitória,A,8.2,Bom
393,76,40816.77,Vitória,B,8.7,Bom
394,35,16058.04,Vitória,B,9.7,Bom
395,64,1831.15,Vitória,B,6.2,Bom
396,48,13331.23,Vitória,B,8.2,Bom
397,35,25353.05,Rio de Janeiro,B,7.3,Bom
398,80,7986.56,Belo Horizonte,B,5.2,Bom
399,50,31054.21,São Paulo,B,9.1,Bom
400,18,28075.84,Belo Horizonte,B,9.6,Bom
401,29,31867.82,Rio de Janeiro,B,9.2,Bom
402,37,18250.86,São Paulo,A,5.3,Bom
403,64,38626.97,Vitória,B,5.2,Bom
404,53,19379.34,Belo Horizonte,B,7.3,Bom
405,45,,São Paulo,A,5.3,
406,38,43674.35,São Paulo,A,7.3,Bom
407,37,7551.99,Belo Horizonte,A,7.8,Bom
408,66,33338.75,São Paulo,A,7.5,Bom
409,45,40274.17,Vitória,B,5.2,Bom
410,49,15541.87,São Paulo,A,6.9,Bom
411,21,14652.34,São Paulo,B,9.3,Bom
412,70,4924.2,Rio de Janeiro,B,8.9,Bom
413,32,21586.66,Vitória,A,6.9,Bom
414,75,20305.2,Rio de Janeiro,A,9.8,Bom
415,21,45981.48,Rio de Janeiro,A,8.0,Bom
416,44,2355.75,São Paulo,A,5.6,Bom
417,74,17382.23,Vitória,B,6.5,Bom
418,44,28322.98,São Paulo,A,9.9,Bom
419,68,23556.87,Rio de Janeiro,A,5.9,Bom
420,44,14440.79,Belo Horizonte,A,9.9,Bom
421,24,39349.77,Belo Horizonte,B,10.0,Bom
422,82,26919.15,Belo Horizonte,B,5.9,Bom
423,53,36292.09,Belo Horizonte,A,7.0,Bom
424,50,15858.49,São Paulo,B,7.2,Bom
425,38,,Vitória,B,5.2,
426,49,44295.02,Rio de Janeiro,A,5.9,Bom
427,55,44418.99,Rio de Janeiro,B,7.6,Bom
428,20,20497.23,,B,8.2,Bom
429,73,26252.63,Vitória,B,6.5,Bom
430,50,22377.58,Rio de Janeiro,A,5.3,Bom
431,20,9751.83,São Paulo,A,9.2,Bom
432,64,23221.27,São Paulo,B,6.1,Bom
433,26,31115.58,São Paulo,B,7.5,Bom
434,27,14994.41,Belo Horizonte,B,,
435,63,17087.2,São Paulo,A,6.3,Bom
436,17,39415.69,Vitória,A,7.0,Bom
437,78,17832.54,Rio de Janeiro,A,6.3,Bom
438,21,39005.97,Belo Horizonte,B,7.1,Bom
439,80,19938.84,Vitória,A,7.6,Bom
440,77,26307.08,Vitória,B,7.7,Bom
441,37,2315.22,Vitória,B,8.0,Bom
442,57,45713.39,Vitória,B,7.3,Bom
443,16,7165.73,Belo Horizonte,A,7.9,Bom
444,61,32069.87,São Paulo,A,7.5,Bom
445,67,4270.57,São Paulo,B,6.4,Bom
446,19,16741.77,São Paulo,A,7.9,Bom
447,20,14299.0,Belo Horizonte,B,9.6,Bom
448,27,10522.27,Vitória,B,6.0,Bom
449,36,43953.65,Rio de Janeiro,A,8.5,Bom
450,50,19678.76,Vitória,B,7.8,Bom
451,16,44365.37,Belo Horizonte,B,7.2,Bom
452,19,24645.85,São Paulo,B,9.5,Bom
453,69,13301.82,Belo Horizonte,A,7.0,Bom
454,17,33028.9,Belo Horizonte,A,7.5,Bom
455,35,,Belo Horizonte,A,5.5,
456,52,17482.79,São Paulo,B,6.6,Bom
457,52,7812.13,Belo Horizonte,B,6.0,Bom
458,41,25856.92,Vitória,B,8.0,Bom
459,17,44415.71,Rio de Janeiro,A,6.3,Bom
460,62,28920.66,Belo Horizonte,A,9.4,Bom
461,36,42467.85,Vitória,B,7.9,Bom
462,37,8776.68,Vitória,A,6.7,Bom
463,42,23482.5,Rio de Janeiro,A,9.6,Bom
464,43,16167.93,Vitória,A,5.5,Bom
465,71,45273.22,São Paulo,B,5.1,Bom
466,41,9848.46,São Paulo,A,8.6,Bom
467,50,41215.77,Vitória,A,8.1,Bom
468,48,10861.44,Vitória,A,8.7,Bom
469,39,,São Paulo,B,7.6,
470,70,39237.2,Vitória,A,8.0,Bom
471,43,16853.24,Vitória,A,8.0,Bom
472,22,21176.26,São Paulo,B,6.2,Bom
473,30,22555.03,São Paulo,A,7.1,Bom
474,59,39402.69,Vitória,A,7.2,Bom
475,60,11323.23,Vitória,B,6.9,Bom
476,25,42674.3,Vitória,B,6.8,Bom
477,35,39645.41,Belo Horizonte,A,5.6,Bom
478,80,30315.26,Rio de Janeiro,A,6.6,Bom
479,77,16708.36,São Paulo,B,9.2,Bom
480,51,3143.26,Rio de Janeiro,B,8.1,Bom
481,25,43806.52,Belo Horizonte,B,9.8,Bom
482,61,45461.82,Belo Horizonte,B,5.6,Bom
483,45,42764.07,Vitória,B,5.1,Bom
484,44,39164.52,Vitória,A,7.8,Bom
485,49,44939.36,Belo Horizonte,B,5.4,Bom
486,74,31428.59,Rio de Janeiro,A,7.5,Bom
487,70,12603.44,Vitória,B,10.0,Bom
488,24,16463.35,Rio de Janeiro,A,7.7,Bom
489,43,39759.66,São Paulo,B,10.0,Bom
490,64,39104.89,Belo Horizonte,A,10.0,Bom
491,17,40316.19,Belo Horizonte,B,6.5,Bom
492,39,2581.0,Belo Horizonte,A,8.9,Bom
493,57,22085.05,Vitória,A,9.7,Bom
494,72,19899.41,Rio de Janeiro,A,5.3,Bom
495,65,24223.33,São Paulo,B,7.4,Bom
496,51,42776.73,Belo Horizonte,B,7.5,Bom
497,80,41187.88,Vitória,B,10.0,Bom
498,63,18083.92,Rio de Janeiro,A,7.6,Bom
499,79,30594.76,Vitória,A,6.1,Bom
500,74,37773.75,Rio de Janeiro,A,6.4,Bom
501,60,,São Paulo,B,7.0,
502,46,21872.09,Belo Horizonte,B,7.4,Bom
503,31,45937.92,Vitória,A,7.9,Bom
504,47,24988.66,Vitória,A,8.4,Bom
505,32,22035.37,Rio de Janeiro,A,7.4,Bom
506,44,6742.14,Vitória,B,7.1,Bom
507,69,25020.08,,A,5.5,Bom
508,56,41745.69,Belo Horizonte,B,8.0,Bom
509,63,1787.53,Vitória,B,9.8,Bom
510,81,12339.61,São Paulo,A,6.5,Bom
511,50,19425.6,São Paulo,B,6.0,Bom
512,56,4125.73,São Paulo,A,9.7,Bom
513,71,15120.92,São Paulo,B,6.8,Bom
514,69,16911.09,Belo Horizonte,A,8.7,Bom
515,53,34327.26,Vitória,B,7.0,Bom
516,74,12408.0,São Paulo,B,8.6,Bom
517,60,33528.42,Rio de Janeiro,B,8.1,Bom
518,49,34556.82,Vitória,A,6.7,Bom
519,79,43661.3,Belo Horizonte,B,9.2,Bom
520,43,25671.0,Rio de Janeiro,A,8.9,Bom
521,45,4356.4,Vitória,B,6.3,Bom
522,62,37570.52,Vitória,A,7.0,Bom
523,46,12306.77,Belo Horizonte,B,6.5,Bom
524,68,29126.76,Belo Horizonte,B,8.7,Bom
525,18,22900.81,Belo Horizonte,B,6.1,Bom
526,21,18854.1,São Paulo,B,5.6,Bom
527,35,18600.4,Belo Horizonte,,7.7,
528,72,36545.97,Belo Horizonte,B,6.4,Bom
529,25,17359.39,Vitória,B,6.4,Bom
530,69,15855.55,Vitória,A,8.4,Bom
531,6,83793.96,Vitória,B,1.1,Bom
532,51,35049.47,São Paulo,A,9.2,Bom
533,45,5894.01,São Paulo,A,6.1,Bom
