id,idade,renda,cidade,categoria,nota,feedback
116,60,7700.63,Vitória,B,3.0,Bom
117,66,10781.62,Vitória,A,1.2,Ruim
118,41,9549.15,Rio de Janeiro,B,8.5,Regular
119,25,6623.03,Vitória,A,4.1,Ruim
120,19,3428.82,Rio de Janeiro,A,4.0,Bom
121,42,11170.8,Vitória,B,8.1,Regular
122,59,7598.48,São Paulo,A,8.7,Ruim
123,47,2926.67,Belo Horizonte,A,0.3,Regular
124,53,7835.55,Belo Horizonte,B,8.2,Ruim
125,18,8390.17,Vitória,B,3.3,Regular
126,20,10124.87,São Paulo,B,3.4,Regular
127,27,1935.3,Vitória,,6.3,Regular
128,17,12832.95,São Paulo,B,4.3,Ruim
129,45,3028.34,São Paulo,B,5.1,Bom
130,20,1644.73,Belo Horizonte,B,7.9,Regular
131,49,3899.19,Rio de Janeiro,A,9.8,Bom
132,47,8622.65,Rio de Janeiro,A,0.1,Regular
133,69,7438.27,Belo Horizonte,B,1.1,Bom
134,16,6796.63,Belo Horizonte,B,2.9,Ruim
135,30,3869.69,Vitória,A,3.2,Ruim
136,27,2876.98,Rio de Janeiro,B,5.4,Ruim
137,32,9180.58,Rio de Janeiro,A,4.3,Regular
138,64,11214.05,Rio de Janeiro,A,4.8,Regular
139,59,8210.07,São Paulo,B,8.9,Ruim
140,27,3184.22,Rio de Janeiro,A,5.0,Bom
141,51,6736.27,Belo Horizonte,A,6.4,Bom
142,67,5118.55,Vitória,B,5.3,Ruim
143,27,2537.2,Vitória,B,0.6,Bom
144,20,12800.6,Rio de Janeiro,A,4.5,Ruim
145,42,8813.63,Vitória,B,6.9,Regular
146,28,9232.32,São Paulo,B,6.2,Regular
147,60,2532.04,Rio de Janeiro,A,4.6,Regular
148,16,6209.68,Belo Horizonte,A,,Regular
149,36,10275.64,Vitória,A,9.0,Bom
150,62,4399.58,Rio de Janeiro,A,7.3,Regular
151,25,4429.33,Rio de Janeiro,A,8.2,Ruim
152,34,4515.88,Rio de Janeiro,B,0.1,Ruim
153,43,6371.75,Belo Horizonte,B,1.4,Bom
154,27,12255.31,Vitória,A,8.4,Bom
155,18,5121.31,Rio de Janeiro,A,5.2,Regular
156,33,2472.02,Vitória,A,5.7,Bom
157,43,9807.24,Belo Horizonte,A,4.8,Regular
158,39,11232.23,Belo Horizonte,B,9.6,Regular
159,41,4204.53,,B,8.4,Regular
160,42,8515.97,Belo Horizonte,B,6.0,Bom
161,34,3491.27,Rio de Janeiro,A,4.3,Ruim
162,68,11060.62,Belo Horizonte,A,,Regular
163,36,9678.84,São Paulo,A,0.3,Regular
164,24,5416.35,Vitória,A,4.2,Regular
165,55,4549.28,Belo Horizonte,A,5.7,Regular
166,36,9712.6,Rio de Janeiro,A,3.8,Regular
167,18,11377.88,Vitória,A,4.3,Ruim
168,25,9851.9,,B,1.8,Regular
169,31,6570.35,Belo Horizonte,A,6.1,Ruim
170,34,6880.34,Belo Horizonte,B,4.4,Regular
171,37,2757.91,Vitória,A,6.1,Ruim
172,27,4095.78,Belo Horizonte,B,7.0,Regular
173,3,33538.61,Rio de Janeiro,A,10.9,Regular
174,51,2856.43,São Paulo,B,2.8,Ruim
175,24,12297.18,Belo Horizonte,B,2.4,Ruim
176,33,12937.66,Vitória,A,3.4,Regular
177,68,10304.9,Rio de Janeiro,A,0.5,Regular
178,32,5982.22,Vitória,B,6.4,Ruim
179,61,9617.52,Belo Horizonte,B,6.1,Bom
180,26,9481.83,Rio de Janeiro,B,8.2,Bom
181,40,9597.46,Rio de Janeiro,A,6.7,Bom
182,19,2371.1,Vitória,A,6.2,Ruim
183,59,1445.63,São Paulo,B,0.5,Bom
184,22,11237.83,São Paulo,B,2.2,Bom
185,56,11763.07,Rio de Janeiro,A,1.7,Regular
186,35,5405.39,São Paulo,B,2.9,Ruim
187,65,10287.19,São Paulo,A,7.3,Bom
188,17,7360.08,Belo Horizonte,A,2.0,Regular
189,66,8744.4,Rio de Janeiro,B,3.3,Regular
190,19,11839.98,Rio de Janeiro,A,4.9,Bom
191,32,7631.18,Belo Horizonte,B,8.4,Bom
192,20,3258.89,São Paulo,A,4.0,Bom
193,27,5980.73,São Paulo,B,5.0,Regular
194,17,9674.11,Rio de Janeiro,B,0.1,Bom
195,27,5381.44,,A,0.3,Bom
196,52,2815.67,Belo Horizonte,A,4.4,Ruim
197,32,8019.39,Belo Horizonte,A,0.9,Regular
198,37,5293.56,Vitória,B,2.9,Bom
199,35,9588.99,São Paulo,B,10.0,Regular
200,39,8706.35,São Paulo,B,4.6,Ruim
201,22,4704.8,Belo Horizonte,B,6.4,Ruim
202,57,1500.96,Belo Horizonte,A,0.8,Ruim
203,35,5133.67,Vitória,A,3.0,Regular
204,49,3871.3,Rio de Janeiro,B,0.6,Bom
205,59,4554.45,Rio de Janeiro,A,1.8,Bom
206,40,10285.22,Belo Horizonte,A,1.1,Ruim
207,69,5160.24,São Paulo,A,6.1,Bom
208,25,4593.1,Vitória,B,4.4,Bom
209,60,2730.56,Vitória,A,7.7,Bom
210,21,11288.89,São Paulo,B,8.7,Bom
211,50,7266.61,São Paulo,B,5.6,Bom
212,20,9384.5,Rio de Janeiro,,4.7,Regular
213,50,3708.52,São Paulo,A,3.7,Regular
214,47,6507.62,São Paulo,A,4.4,Bom
215,59,7647.91,Belo Horizonte,A,2.8,Bom
216,16,12029.92,Rio de Janeiro,B,5.0,Bom
217,67,9055.55,São Paulo,B,7.4,Bom
218,16,1504.6,Belo Horizonte,A,4.6,Ruim
219,67,5747.29,Belo Horizonte,B,9.0,Bom
220,42,2877.38,Belo Horizonte,B,3.9,Ruim
221,36,4700.22,Rio de Janeiro,A,,Regular
222,44,4592.51,Belo Horizonte,A,7.5,Regular
223,28,6081.96,São Paulo,A,8.5,Ruim
224,25,6792.82,São Paulo,A,4.4,Bom
225,67,2148.59,Vitória,A,1.6,Bom
226,28,7329.72,Rio de Janeiro,A,7.0,Ruim
227,16,9463.58,,B,2.4,Bom
228,21,11731.41,Belo Horizonte,A,0.8,Regular
229,68,5726.42,São Paulo,A,3.0,Regular
230,35,7036.35,Vitória,A,4.2,Bom
231,17,12262.18,Belo Horizonte,A,2.9,Bom
232,62,12446.78,Vitória,A,4.3,Bom
233,51,7047.13,Vitória,A,4.2,Ruim
234,53,4908.78,São Paulo,A,2.9,Bom
235,53,2746.16,Rio de Janeiro,A,4.0,Regular
236,64,7064.87,Belo Horizonte,B,4.2,Regular
237,20,3925.88,São Paulo,A,9.9,Ruim
238,37,11970.49,Rio de Janeiro,A,7.0,Bom
239,46,10567.36,São Paulo,B,0.2,Ruim
240,55,10924.97,Belo Horizonte,B,1.6,Ruim
241,69,11233.45,São Paulo,B,7.0,Regular
242,44,7339.59,Vitória,A,6.2,Bom
243,66,12819.45,Belo Horizonte,A,7.6,Ruim
244,29,7306.08,São Paulo,B,9.9,Bom
245,60,5030.23,Vitória,A,8.7,Ruim
246,54,10061.77,Vitória,A,4.4,Ruim
247,55,1693.73,Belo Horizonte,A,3.3,Ruim
248,24,2743.37,Rio de Janeiro,A,2.4,Bom
249,57,5033.7,Vitória,A,7.6,Bom
250,18,3644.9,Vitória,B,0.1,Ruim
251,45,6837.39,Belo Horizonte,A,0.8,Ruim
252,17,2203.04,Rio de Janeiro,B,4.6,Bom
253,44,8772.41,São Paulo,B,3.1,Bom
254,56,9705.15,Rio de Janeiro,B,0.1,Ruim
255,42,3068.72,São Paulo,B,5.2,Bom
256,84,16808.52,São Paulo,B,-3.1,Bom
257,61,10880.57,São Paulo,A,2.7,Ruim
258,34,,Vitória,B,2.9,Regular
259,21,5773.83,Rio de Janeiro,A,9.8,Ruim
260,52,11699.37,São Paulo,A,5.8,Regular
261,41,5015.44,Belo Horizonte,B,8.6,Regular
262,28,10440.45,Rio de Janeiro,A,3.9,Regular
263,54,5347.62,Belo Horizonte,B,2.7,Regular
264,22,7467.02,Vitória,B,5.5,Regular
265,39,11644.93,São Paulo,A,1.7,Ruim
266,52,5326.07,Rio de Janeiro,B,4.5,Regular
267,30,11215.5,São Paulo,B,2.8,Ruim
268,45,5566.39,Belo Horizonte,A,2.6,Regular
269,21,8657.47,São Paulo,A,1.5,Bom
270,28,2180.09,Rio de Janeiro,A,7.8,Ruim
271,55,4361.55,Belo Horizonte,A,3.7,Bom
272,67,5347.77,Belo Horizonte,A,3.6,Ruim
273,17,8705.94,Belo Horizonte,A,6.7,Regular
274,20,5430.37,Rio de Janeiro,B,6.4,Ruim
275,27,3177.51,Belo Horizonte,B,4.3,Regular
276,70,1800.2,Belo Horizonte,A,5.5,Bom
277,45,7329.29,Rio de Janeiro,B,4.0,Regular
278,43,2195.15,São Paulo,A,9.0,Regular
279,32,5111.75,Belo Horizonte,B,6.7,Ruim
280,40,3225.31,Belo Horizonte,B,8.8,Regular
281,23,7124.2,Rio de Janeiro,B,3.6,Regular
282,,5378.2,Belo Horizonte,A,4.2,Bom
283,37,9880.27,Rio de Janeiro,B,2.9,Bom
284,65,12699.66,Vitória,A,6.4,Regular
285,25,2482.1,Vitória,A,8.9,Ruim
286,27,8893.81,Rio de Janeiro,B,6.1,Ruim
287,61,1404.18,Belo Horizonte,A,5.0,Bom
288,46,4515.81,Belo Horizonte,A,0.3,Bom
289,43,4182.54,Rio de Janeiro,A,5.4,Regular
290,70,6024.72,Rio de Janeiro,B,5.5,Ruim
291,31,11354.3,Belo Horizonte,B,7.2,Regular
292,51,12938.97,Rio de Janeiro,A,7.3,Ruim
293,58,5649.45,Belo Horizonte,B,3.0,Regular
294,18,,Vitória,A,1.5,Regular
295,59,5912.52,Belo Horizonte,B,8.3,Bom
296,29,2279.9,Rio de Janeiro,B,8.5,Ruim
297,34,6540.15,Vitória,B,4.7,Ruim
298,66,2634.94,São Paulo,A,4.2,Bom
299,27,10805.59,Belo Horizonte,B,2.3,Bom
300,31,10137.41,Vitória,A,2.1,Bom
301,68,6826.71,São Paulo,A,7.3,Bom
302,29,4320.94,São Paulo,A,5.9,Regular
303,44,7090.59,Rio de Janeiro,B,3.5,
304,19,10181.55,Belo Horizonte,A,4.3,Ruim
305,19,11304.15,Belo Horizonte,B,5.8,Regular
306,68,5527.29,Vitória,B,9.4,Bom
307,40,11633.18,Rio de Janeiro,A,5.5,Ruim
308,33,9778.67,Rio de Janeiro,A,4.0,Ruim
309,27,6206.17,Belo Horizonte,A,3.3,Regular
310,26,3588.62,São Paulo,A,5.2,Regular
311,40,6804.97,São Paulo,A,6.9,Regular
312,57,11861.74,Vitória,B,2.2,Bom
313,32,4270.92,Vitória,A,8.1,Ruim
314,30,4633.68,Vitória,B,0.5,Ruim
315,70,10757.48,Rio de Janeiro,A,5.4,Ruim
316,29,2357.15,Belo Horizonte,A,1.4,Bom
317,39,3958.68,Rio de Janeiro,A,9.1,Ruim
318,35,6732.33,São Paulo,A,7.3,Regular
319,46,3738.93,São Paulo,B,6.6,Regular
320,20,12488.35,São Paulo,A,2.4,Regular
321,27,1429.68,Rio de Janeiro,B,8.4,Bom
322,38,4006.68,Rio de Janeiro,B,5.6,Bom
323,34,6819.68,Vitória,B,8.0,Bom
324,70,6346.31,Vitória,B,9.2,Ruim
325,47,2432.74,Rio de Janeiro,A,1.8,Ruim
326,33,12411.11,São Paulo,B,8.0,Bom
327,16,10979.45,São Paulo,B,1.8,Bom
328,28,5753.57,São Paulo,B,2.9,Regular
329,22,7787.81,Rio de Janeiro,A,2.9,Bom
330,67,9216.98,Vitória,A,1.9,Ruim
331,52,8239.19,São Paulo,A,6.9,Bom
332,21,6906.14,Vitória,B,9.1,Bom
333,28,6634.35,Vitória,B,6.2,Bom
334,22,12662.38,Vitória,A,2.3,Ruim
335,39,4163.24,Vitória,A,9.6,Bom
336,53,1674.24,Belo Horizonte,B,3.4,Regular
337,34,1348.38,Rio de Janeiro,A,9.1,Ruim
338,28,3712.52,Belo Horizonte,B,,Bom
339,33,6328.74,São Paulo,B,6.8,Regular
340,29,3560.31,Belo Horizonte,A,5.4,Bom
341,27,4936.64,Belo Horizonte,A,,Bom
342,32,12938.83,São Paulo,A,6.5,Bom
343,43,1917.36,São Paulo,B,3.9,Bom
344,57,4669.7,Belo Horizonte,A,2.9,Regular
345,46,7270.65,Vitória,B,2.7,Regular
346,64,5187.96,Vitória,B,0.5,Bom
347,49,1340.29,Belo Horizonte,A,8.3,Bom
348,55,7997.57,Vitória,B,2.5,Regular
349,38,3088.82,Rio de Janeiro,B,7.2,Bom
350,68,7627.94,Vitória,B,0.3,Bom
351,66,9726.3,Rio de Janeiro,B,1.0,Regular
352,34,11598.2,Vitória,B,3.2,Bom
353,60,11040.48,Vitória,A,8.2,Bom
354,33,7941.75,Vitória,B,7.3,Regular
355,69,4522.67,,A,8.3,Regular
356,47,10102.37,Vitória,B,0.2,Regular
357,44,10321.57,Rio de Janeiro,B,1.5,Regular
358,25,11290.75,Belo Horizonte,B,3.7,Bom
359,28,4750.35,São Paulo,A,0.7,Ruim
360,56,12809.37,São Paulo,B,2.3,Ruim
361,21,4272.67,São Paulo,A,9.2,Regular
362,27,9688.42,São Paulo,A,9.5,Ruim
363,32,9010.85,Belo Horizonte,A,1.5,Ruim
364,39,7428.15,Belo Horizonte,B,8.3,Regular
365,50,6822.3,Rio de Janeiro,A,3.3,Ruim
366,66,1754.48,Belo Horizonte,B,1.8,Ruim
367,67,9790.7,São Paulo,B,8.9,Bom
368,26,7251.03,Vitória,B,9.5,Regular
369,25,1963.81,Rio de Janeiro,A,2.8,Regular
370,63,9872.31,São Paulo,B,1.7,Regular
371,31,10273.28,Rio de Janeiro,B,3.0,Ruim
372,16,,Rio de Janeiro,B,7.5,Ruim
373,39,3395.15,São Paulo,A,7.1,Regular
374,70,3638.92,Rio de Janeiro,A,0.7,Regular
375,34,3261.01,Rio de Janeiro,A,3.1,Bom
376,35,10780.98,Rio de Janeiro,A,3.7,Regular
377,23,10911.76,Belo Horizonte,A,7.0,Bom
378,23,2592.42,São Paulo,B,6.1,Ruim
379,63,6217.39,Rio de Janeiro,B,5.4,Bom
380,52,7013.13,Vitória,B,6.4,Ruim
381,31,4679.19,Vitória,A,6.3,Ruim
382,50,12933.84,São Paulo,A,5.7,Regular
383,30,10707.13,Vitória,B,5.9,Ruim
384,59,12017.17,Rio de Janeiro,B,4.0,Regular
385,63,6872.2,São Paulo,B,2.8,Bom
386,44,5363.36,Rio de Janeiro,A,6.9,Bom
387,20,9299.23,São Paulo,B,2.6,Regular
388,39,10041.98,Belo Horizonte,A,6.4,Ruim
389,42,11569.07,São Paulo,A,9.9,Bom
390,57,7633.3,Rio de Janeiro,A,5.9,Bom
391,,11326.21,Belo Horizonte,A,1.7,Ruim
392,19,,Rio de Janeiro,A,9.5,Bom
393,50,8473.45,Rio de Janeiro,B,1.3,Ruim
394,70,2029.94,Vitória,B,0.1,Bom
395,16,7863.72,Vitória,A,8.5,Ruim
396,53,7338.82,Vitória,B,4.8,Regular
397,19,6988.93,Rio de Janeiro,A,10.0,Regular
398,34,2647.27,São Paulo,A,5.1,Ruim
399,22,5732.63,São Paulo,B,4.9,Regular
400,60,10470.32,São Paulo,A,7.2,Ruim
401,64,4793.39,São Paulo,A,3.1,Regular
402,39,12150.66,Belo Horizonte,B,6.2,Regular
403,34,6794.07,Vitória,B,7.0,Regular
404,39,8743.84,Belo Horizonte,B,3.3,Bom
405,26,5086.23,Rio de Janeiro,A,5.3,Ruim
406,35,9778.73,São Paulo,B,1.7,Regular
407,31,10578.89,São Paulo,A,9.9,Ruim
408,17,8724.59,Vitória,A,2.5,Ruim
409,22,12448.47,São Paulo,B,5.2,Bom
410,61,3852.56,Rio de Janeiro,A,9.6,Bom
411,33,7504.35,São Paulo,A,2.9,Ruim
412,69,7729.84,São Paulo,A,4.2,Bom
413,34,12084.7,Vitória,A,3.7,Bom
414,55,4863.86,Rio de Janeiro,A,9.6,Bom
415,26,3427.21,Vitória,A,3.0,Ruim
416,43,2568.84,São Paulo,B,1.4,Regular
417,39,10525.58,Vitória,A,4.2,Regular
418,40,1828.53,São Paulo,B,1.5,Ruim
419,27,8898.25,Belo Horizonte,A,3.1,Bom
420,42,3446.17,Belo Horizonte,A,6.5,Regular
421,25,11962.12,Rio de Janeiro,B,2.2,Regular
422,62,4678.28,São Paulo,B,5.9,Regular
423,63,8969.63,São Paulo,B,9.5,Regular
424,70,3774.99,São Paulo,A,5.0,Bom
425,52,7007.68,São Paulo,B,0.9,Regular
426,26,5473.72,Vitória,A,1.2,Regular
427,50,10827.95,Vitória,B,5.3,Ruim
428,65,6424.76,Vitória,B,1.5,Bom
429,56,3146.7,Vitória,A,4.1,Regular
430,63,11180.14,Rio de Janeiro,B,3.1,Regular
431,34,4874.33,Belo Horizonte,A,9.3,Bom
432,8,21140.15,São Paulo,B,-4.9,Bom
433,20,12633.37,Belo Horizonte,A,7.4,Bom
434,44,4586.48,Rio de Janeiro,A,7.7,Regular
435,46,7924.92,São Paulo,A,5.7,Bom
436,18,9203.86,Rio de Janeiro,A,5.5,Regular
437,24,9928.28,Belo Horizonte,A,0.3,Regular
438,69,1882.37,Belo Horizonte,B,9.7,Ruim
439,36,12622.21,Vitória,A,5.3,Regular
440,54,7731.76,Belo Horizonte,A,9.0,Ruim
441,49,5462.51,Rio de Janeiro,A,7.3,Regular
442,17,3716.64,Belo Horizonte,A,4.6,Regular
443,16,1992.76,Belo Horizonte,A,1.3,Regular
444,35,7390.4,Vitória,B,2.0,Ruim
445,19,3749.78,Rio de Janeiro,A,8.7,Ruim
446,46,4653.33,Rio de Janeiro,A,7.7,Bom
447,29,9591.23,Rio de Janeiro,A,7.4,Ruim
448,26,1359.82,Rio de Janeiro,A,8.0,Ruim
449,38,10095.35,Belo Horizonte,A,3.4,Regular
450,54,5422.33,Belo Horizonte,B,10.0,Ruim
451,67,7189.64,São Paulo,A,3.1,Ruim
452,18,6878.27,São Paulo,A,1.4,Ruim
453,48,8159.65,Rio de Janeiro,B,9.9,Bom
454,107,534.52,São Paulo,B,-3.7,Regular
455,18,12141.47,Rio de Janeiro,B,6.1,Regular
456,53,2516.26,Rio de Janeiro,A,1.1,Ruim
457,52,11679.78,Vitória,A,0.0,Ruim
458,22,3125.38,Rio de Janeiro,B,7.8,Ruim
459,17,8903.0,Rio de Janeiro,B,3.0,Bom
460,37,5819.22,Vitória,A,6.7,Regular
461,65,8264.26,Rio de Janeiro,A,4.5,Regular
462,70,3876.93,Vitória,A,0.5,Bom
463,9,972.4,Belo Horizonte,A,13.6,Ruim
464,51,4177.19,Rio de Janeiro,A,3.9,Bom
465,42,6582.77,São Paulo,A,7.6,Bom
466,35,,Vitória,B,2.3,Ruim
467,57,7078.65,São Paulo,B,0.8,Ruim
468,26,11039.93,Vitória,A,2.4,Bom
469,52,4055.36,São Paulo,B,5.8,Bom
470,18,1382.86,Vitória,B,9.1,Regular
471,66,5833.45,São Paulo,A,9.9,Ruim
472,33,11944.9,Vitória,A,0.3,Bom
473,34,3555.7,Rio de Janeiro,A,7.8,Bom
474,65,6444.02,Rio de Janeiro,A,7.8,Bom
475,55,12211.03,Rio de Janeiro,A,7.7,Ruim
476,38,12374.64,Vitória,B,9.2,Ruim
477,45,8416.42,São Paulo,B,5.2,Ruim
478,17,7110.91,São Paulo,B,2.4,Regular
479,53,8694.16,São Paulo,A,4.0,Bom
480,66,9191.5,Belo Horizonte,B,5.9,Regular
481,59,3434.55,Vitória,A,6.8,Regular
482,57,11395.66,Rio de Janeiro,B,8.2,Bom
483,28,6411.03,São Paulo,B,5.2,Bom
484,52,8131.69,Vitória,B,9.5,Bom
485,24,7745.02,Belo Horizonte,A,8.0,Regular
486,61,12596.51,São Paulo,A,9.2,Bom
487,41,3921.85,Rio de Janeiro,A,4.1,Bom
488,25,9735.44,São Paulo,B,3.2,Ruim
489,30,7273.61,São Paulo,A,9.7,Ruim
490,66,4438.19,Vitória,A,7.6,Regular
491,46,9562.65,Rio de Janeiro,B,5.7,Regular
492,58,5387.16,Rio de Janeiro,B,0.7,Bom
493,52,4042.63,Rio de Janeiro,A,3.7,Bom
494,36,5585.55,São Paulo,A,9.7,Ruim
495,39,8703.63,Rio de Janeiro,B,2.8,Regular
496,58,11628.82,Rio de Janeiro,B,1.5,Ruim
497,22,5193.32,Vitória,A,7.3,Bom
498,18,12177.48,São Paulo,A,7.7,Regular
499,114,828.43,Rio de Janeiro,A,-2.7,Regular
500,16,4582.28,São Paulo,B,2.7,Ruim
501,34,10925.97,Belo Horizonte,B,8.5,Regular
502,31,1958.54,Belo Horizonte,A,7.5,Ruim
503,40,7338.27,Vitória,A,7.1,Bom
504,51,7752.23,São Paulo,B,0.5,Ruim
505,64,2203.65,São Paulo,B,7.9,Bom
506,67,12039.62,Rio de Janeiro,A,7.0,Ruim
507,57,4855.98,Belo Horizonte,A,5.5,Ruim
508,30,11929.96,Vitória,B,5.3,Bom
509,69,6653.39,São Paulo,B,4.1,Regular
510,50,6702.69,Belo Horizonte,A,4.7,Regular
511,49,4050.96,Belo Horizonte,B,3.6,Bom
512,57,9196.39,Belo Horizonte,B,0.6,Regular
513,39,3272.54,São Paulo,B,6.3,Regular
514,61,10339.12,Rio de Janeiro,A,6.5,Regular
515,51,6709.23,Vitória,A,4.7,Bom
516,29,11572.59,Belo Horizonte,B,3.6,Bom
517,42,12832.37,Vitória,A,2.4,Bom
518,47,12080.56,Vitória,B,2.3,Ruim
519,33,4661.12,Belo Horizonte,A,6.1,Regular
520,35,7778.1,Rio de Janeiro,B,2.6,Regular
521,37,3807.71,Rio de Janeiro,A,7.5,Bom
522,43,10525.38,Vitória,A,0.5,Regular
523,42,6016.67,Rio de Janeiro,B,5.5,Bom
