id,idade,renda,cidade,categoria,nota,feedback
48,80,37543.06,São Paulo,B,5.1,Bom
49,60,27786.56,São Paulo,B,7.8,Bom
50,60,20057.05,Vitória,B,8.1,Bom
51,36,28084.48,São Paulo,A,5.9,Bom
52,73,21276.49,Rio de Janeiro,A,6.8,Bom
53,60,28521.04,Vitória,A,6.0,Bom
54,77,42472.79,São Paulo,A,6.6,Bom
55,77,2277.11,São Paulo,B,8.9,Bom
56,54,38715.77,São Paulo,B,5.1,Bom
57,68,37048.69,Rio de Janeiro,B,6.8,Bom
58,81,34464.67,São Paulo,A,6.8,Bom
59,24,10742.45,Belo Horizonte,B,6.9,Bom
60,26,32588.56,Rio de Janeiro,A,7.5,Bom
61,31,18878.76,Belo Horizonte,A,8.2,Bom
62,41,17998.37,São Paulo,A,7.7,Bom
63,19,13030.19,Vitória,A,5.8,Bom
64,60,23515.4,São Paulo,A,5.7,Bom
65,80,14468.48,Belo Horizonte,B,5.9,Bom
66,20,28499.37,Vitória,A,7.3,Bom
67,77,40554.97,Belo Horizonte,B,5.3,Bom
68,32,7613.65,São Paulo,B,9.1,Bom
69,25,37429.79,Vitória,A,7.8,Bom
70,69,25337.82,Belo Horizonte,A,7.4,Bom
71,56,38458.98,Rio de Janeiro,A,9.3,Bom
72,25,27535.86,Vitória,B,9.9,Bom
73,60,38208.66,São Paulo,B,9.3,Bom
74,53,4579.15,Belo Horizonte,B,9.5,Bom
75,45,15585.69,Vitória,B,7.5,Bom
76,51,22413.58,Rio de Janeiro,A,8.7,Bom
77,32,32190.03,São Paulo,B,9.9,Bom
78,71,29112.12,Rio de Janeiro,A,7.1,Bom
79,31,40859.59,São Paulo,A,7.4,Bom
80,47,38519.97,Rio de Janeiro,B,7.2,Bom
81,62,40251.12,Vitória,B,8.5,Bom
82,21,43172.27,São Paulo,B,8.5,Bom
83,18,12774.16,São Paulo,A,8.1,Bom
84,48,26563.53,São Paulo,A,9.3,Bom
85,95,473.85,Vitória,B,2.8,Bom
86,46,15121.26,Vitória,B,6.3,Bom
87,50,32541.9,Vitória,B,8.3,Bom
88,62,33365.0,Rio de Janeiro,A,5.2,Bom
89,77,11826.14,Belo Horizonte,B,8.7,Bom
90,27,26251.62,Vitória,B,5.7,Bom
91,57,22613.11,Belo Horizonte,A,7.9,Bom
92,43,9835.39,Rio de Janeiro,B,5.4,Bom
93,71,26721.03,Belo Horizonte,A,8.8,Bom
94,77,30536.77,Vitória,B,8.5,Bom
95,81,34334.25,Vitória,B,9.0,Bom
96,24,37309.1,Belo Horizonte,B,6.6,Bom
97,47,23311.18,Vitória,A,8.4,Bom
98,79,41030.01,Belo Horizonte,A,8.2,Bom
99,81,37890.56,Rio de Janeiro,A,5.5,Bom
100,54,12480.02,Vitória,B,7.5,Bom
101,81,27591.2,Rio de Janeiro,A,6.9,Bom
102,82,9103.72,São Paulo,B,10.0,Bom
103,55,3345.08,São Paulo,A,9.3,Bom
104,37,19370.87,Vitória,B,7.6,Bom
105,42,46086.72,São Paulo,A,8.1,Bom
106,71,25767.09,Belo Horizonte,A,7.1,Bom
107,80,39339.31,São Paulo,A,6.1,Bom
108,52,23738.08,São Paulo,B,8.6,Bom
109,81,22112.74,Rio de Janeiro,A,5.4,Bom
110,73,38631.91,Rio de Janeiro,B,9.7,Bom
111,75,12591.43,Belo Horizonte,A,6.0,Bom
112,63,32514.5,Vitória,B,5.1,Bom
113,28,3969.28,Vitória,A,9.4,Bom
114,23,2635.07,São Paulo,B,8.9,Bom
115,80,40670.13,Rio de Janeiro,A,8.2,Bom
116,51,35171.63,Rio de Janeiro,B,5.1,Bom
117,76,6814.18,Rio de Janeiro,A,6.8,Bom
118,25,3286.58,Belo Horizonte,A,6.3,Bom
119,69,36556.69,Belo Horizonte,B,7.3,Bom
120,31,7828.52,Rio de Janeiro,A,8.2,Bom
121,46,39784.09,São Paulo,B,8.2,Bom
122,21,32390.38,São Paulo,A,9.9,Bom
123,77,13571.35,Belo Horizonte,A,8.0,Bom
124,78,9604.96,Rio de Janeiro,A,10.0,Bom
125,28,37603.94,Vitória,B,6.7,Bom
126,66,21773.73,Belo Horizonte,B,6.6,Bom
127,24,41813.28,Belo Horizonte,B,6.6,Bom
128,23,15409.18,Rio de Janeiro,B,6.8,Bom
129,23,45342.19,Vitória,B,9.2,Bom
130,49,30272.57,Vitória,A,8.2,Bom
131,40,21203.45,Vitória,B,8.9,Bom
132,43,5683.45,Belo Horizonte,A,5.8,Bom
133,35,25062.27,São Paulo,A,5.0,Bom
134,72,36755.35,Rio de Janeiro,A,5.8,Bom
135,23,33094.59,São Paulo,B,6.9,Bom
136,46,39502.38,Vitória,B,6.7,Bom
137,55,19820.02,Rio de Janeiro,B,7.3,Bom
138,27,17733.16,Rio de Janeiro,A,7.0,Bom
139,67,13193.05,São Paulo,A,9.7,Bom
140,74,15732.5,Belo Horizonte,B,7.6,Bom
141,30,15482.55,Belo Horizonte,A,8.0,Bom
142,63,34233.6,Vitória,B,8.2,Bom
143,49,10979.23,Vitória,A,7.5,Bom
144,82,43709.65,Rio de Janeiro,B,9.7,Bom
145,30,13983.59,Vitória,B,5.9,Bom
146,56,8498.99,Belo Horizonte,B,5.0,Bom
147,23,26930.54,São Paulo,A,5.1,Bom
148,30,24324.7,São Paulo,B,5.6,Bom
149,32,40472.52,Vitória,A,5.2,Bom
150,55,26344.58,Rio de Janeiro,B,7.1,Bom
151,44,6984.11,Vitória,B,5.4,Bom
152,51,9883.19,Belo Horizonte,A,5.2,Bom
153,32,2546.78,Belo Horizonte,A,6.4,Bom
154,20,28380.42,Vitória,B,7.0,Bom
155,81,36319.23,Belo Horizonte,A,5.8,Bom
156,26,43068.97,São Paulo,A,10.0,Bom
157,73,4024.04,Vitória,B,5.5,Bom
158,33,27859.53,Belo Horizonte,B,6.5,Bom
159,29,11928.21,Rio de Janeiro,B,9.9,Bom
160,21,38563.01,Belo Horizonte,A,9.0,Bom
161,66,1693.96,São Paulo,B,8.7,Bom
162,42,23634.5,Vitória,A,8.0,Bom
163,50,36231.81,São Paulo,B,8.9,Bom
164,32,16585.47,Vitória,B,9.1,Bom
165,46,9960.3,Rio de Janeiro,A,8.4,Bom
166,17,35929.68,Vitória,B,9.7,Bom
167,80,25637.34,Belo Horizonte,B,9.3,Bom
168,21,16685.76,Rio de Janeiro,A,8.7,Bom
169,48,32817.65,Vitória,A,6.4,Bom
170,23,20939.33,Rio de Janeiro,A,8.1,Bom
171,45,45400.1,Belo Horizonte,A,9.9,Bom
172,71,32746.38,Vitória,A,5.9,Bom
173,82,31459.44,Belo Horizonte,B,8.8,Bom
174,66,44255.28,Belo Horizonte,B,7.5,Bom
175,79,41712.11,São Paulo,B,9.8,Bom
176,41,25211.52,São Paulo,A,5.5,Bom
177,46,42454.16,Rio de Janeiro,B,8.6,Bom
178,30,28118.66,Belo Horizonte,A,6.8,Bom
179,25,7144.55,Vitória,B,6.9,Bom
180,31,18882.19,Vitória,B,5.2,Bom
181,72,36155.81,Rio de Janeiro,B,6.1,Bom
182,80,14718.38,Rio de Janeiro,B,8.9,Bom
183,38,40454.1,Belo Horizonte,B,7.7,Bom
184,40,9631.51,Rio de Janeiro,A,8.5,Bom
185,21,31999.56,Vitória,A,7.6,Bom
186,60,22739.86,Belo Horizonte,A,8.8,Bom
187,56,26365.29,Belo Horizonte,A,8.3,Bom
188,52,33452.59,Vitória,B,9.7,Bom
189,20,12748.03,Vitória,A,6.3,Bom
190,29,36217.49,Rio de Janeiro,B,8.1,Bom
191,67,39818.67,Belo Horizonte,A,5.4,Bom
192,23,30671.65,São Paulo,A,6.7,Bom
193,34,16843.86,São Paulo,A,8.7,Bom
194,17,39197.33,Vitória,B,7.1,Bom
195,36,6269.16,São Paulo,B,9.4,Bom
196,61,12486.24,São Paulo,A,5.4,Bom
197,72,4775.6,Belo Horizonte,B,6.1,Bom
198,49,18075.13,Vitória,A,7.8,Bom
199,44,46147.78,Rio de Janeiro,A,5.4,Bom
200,26,1828.91,São Paulo,A,5.5,Bom
201,16,22409.62,São Paulo,A,7.4,Bom
202,73,44283.63,São Paulo,A,5.1,Bom
203,33,1921.63,Rio de Janeiro,A,9.6,Bom
204,52,34059.7,Rio de Janeiro,A,8.0,Bom
205,67,1633.73,Rio de Janeiro,B,5.9,Bom
206,76,1713.61,São Paulo,A,5.7,Bom
207,43,12167.62,Belo Horizonte,A,7.4,Bom
208,74,38879.31,Rio de Janeiro,B,6.8,Bom
209,72,23549.35,Rio de Janeiro,B,9.3,Bom
210,18,21955.99,Belo Horizonte,B,5.2,Bom
211,66,21185.12,Vitória,A,9.3,Bom
212,38,4898.4,Rio de Janeiro,A,5.0,Bom
213,65,43879.98,Belo Horizonte,A,7.0,Bom
214,80,24852.31,Belo Horizonte,A,5.3,Bom
215,38,43559.84,Vitória,A,9.2,Bom
216,16,9326.48,Rio de Janeiro,B,8.8,Bom
217,73,1879.09,Rio de Janeiro,B,9.4,Bom
218,82,14494.82,São Paulo,B,5.6,Bom
219,81,37757.85,Vitória,B,7.7,Bom
220,39,30381.01,Rio de Janeiro,B,6.4,Bom
221,68,13911.39,Vitória,B,6.5,Bom
222,41,40097.5,Rio de Janeiro,B,8.3,Bom
223,26,17885.59,São Paulo,B,5.5,Bom
224,79,11232.33,São Paulo,A,8.0,Bom
225,66,10962.29,Vitória,A,8.3,Bom
226,35,18167.77,Rio de Janeiro,B,8.1,Bom
227,75,31276.42,São Paulo,B,5.1,Bom
228,51,22049.44,São Paulo,A,8.4,Bom
229,71,29140.19,Vitória,A,7.4,Bom
230,57,11320.93,Belo Horizonte,A,6.4,Bom
231,35,42215.9,Vitória,A,7.8,Bom
232,54,21229.91,Belo Horizonte,A,8.7,Bom
233,33,31265.44,São Paulo,A,6.4,Bom
234,71,1999.24,Belo Horizonte,A,6.9,Bom
235,44,37002.78,Belo Horizonte,B,5.3,Bom
236,24,25447.12,Belo Horizonte,A,6.3,Bom
237,22,16572.32,Vitória,A,8.5,Bom
238,42,17640.86,Belo Horizonte,A,6.7,Bom
239,20,11050.69,São Paulo,A,7.9,Bom
240,59,10212.31,Rio de Janeiro,A,9.6,Bom
241,35,10022.57,São Paulo,A,6.5,Bom
242,16,20349.56,Vitória,A,7.6,Bom
243,55,11990.63,São Paulo,B,7.2,Bom
244,36,42088.97,Rio de Janeiro,A,9.4,Bom
245,71,2485.47,Vitória,A,6.1,Bom
246,40,16252.22,Rio de Janeiro,B,9.6,Bom
247,75,44528.62,Vitória,A,9.9,Bom
248,23,5749.05,São Paulo,A,9.9,Bom
249,68,15835.98,Belo Horizonte,A,8.7,Bom
250,44,33072.32,São Paulo,A,8.3,Bom
251,55,23960.91,São Paulo,B,9.4,Bom
252,77,44047.43,Belo Horizonte,B,6.1,Bom
253,64,16624.14,São Paulo,A,6.7,Bom
254,78,42196.69,São Paulo,A,8.5,Bom
255,66,21582.75,Belo Horizonte,B,5.4,Bom
256,67,8380.13,São Paulo,A,8.9,Bom
257,32,19993.41,Rio de Janeiro,A,6.0,Bom
258,50,18500.41,Vitória,A,8.4,Bom
259,18,24465.2,Belo Horizonte,A,9.5,Bom
260,32,42231.02,Vitória,A,5.8,Bom
261,53,12898.23,São Paulo,A,9.9,Bom
262,53,17720.05,Belo Horizonte,A,8.7,Bom
263,58,3297.72,Rio de Janeiro,A,8.0,Bom
264,69,27225.48,São Paulo,A,5.2,Bom
265,62,19266.83,Belo Horizonte,A,9.7,Bom
266,61,24213.27,Vitória,B,6.8,Bom
267,59,14396.91,São Paulo,B,8.2,Bom
268,81,32807.53,Rio de Janeiro,A,8.0,Bom
269,73,43304.31,Vitória,B,8.4,Bom
270,72,41340.4,Vitória,A,6.1,Bom
271,75,14796.95,Rio de Janeiro,A,5.7,Bom
272,57,27562.87,São Paulo,A,10.0,Bom
273,44,17440.2,Vitória,A,8.5,Bom
274,63,22334.28,São Paulo,A,8.8,Bom
275,78,39884.97,São Paulo,A,9.9,Bom
276,72,31944.04,São Paulo,A,9.1,Bom
277,64,18889.74,Vitória,B,5.9,Bom
278,29,16479.01,Belo Horizonte,A,7.4,Bom
279,36,18874.5,São Paulo,A,7.6,Bom
280,50,20559.91,São Paulo,A,5.3,Bom
281,61,10863.59,Belo Horizonte,B,5.0,Bom
282,73,14056.73,Rio de Janeiro,B,7.9,Bom
283,80,11272.08,São Paulo,B,9.0,Bom
284,48,27248.95,Belo Horizonte,B,5.2,Bom
285,63,3241.53,São Paulo,A,7.4,Bom
286,75,33505.05,Belo Horizonte,A,5.1,Bom
287,69,22684.44,São Paulo,B,5.1,Bom
288,59,44776.08,Belo Horizonte,A,9.9,Bom
289,43,20437.3,Vitória,A,9.8,Bom
290,20,34866.8,São Paulo,B,5.8,Bom
291,55,32461.38,São Paulo,B,9.5,Bom
292,66,27868.26,Belo Horizonte,A,8.4,Bom
293,66,6497.44,São Paulo,A,5.8,Bom
294,69,34603.11,Rio de Janeiro,A,5.7,Bom
295,21,8104.04,Rio de Janeiro,B,9.3,Bom
296,45,9833.35,Belo Horizonte,B,9.5,Bom
297,64,26114.12,São Paulo,A,8.1,Bom
298,24,9917.11,Vitória,A,7.9,Bom
299,72,17858.56,Vitória,B,8.2,Bom
300,27,45543.35,Belo Horizonte,A,6.4,Bom
301,60,3635.76,Vitória,A,9.1,Bom
302,70,29454.32,Vitória,A,6.3,Bom
303,58,33935.09,Vitória,A,7.1,Bom
304,24,17326.2,Belo Horizonte,B,9.3,Bom
305,68,41886.45,Vitória,B,5.3,Bom
306,55,4362.33,Rio de Janeiro,B,9.1,Bom
307,34,35571.84,São Paulo,A,6.8,Bom
308,69,9473.45,Rio de Janeiro,B,5.8,Bom
309,16,8428.38,Rio de Janeiro,B,6.8,Bom
310,17,18563.3,Vitória,A,8.7,Bom
311,80,26660.61,Vitória,A,7.9,Bom
312,43,23384.99,Vitória,B,8.7,Bom
313,40,34168.71,Rio de Janeiro,B,8.3,Bom
314,65,15333.6,Rio de Janeiro,A,8.1,Bom
315,26,38859.95,Rio de Janeiro,B,6.6,Bom
316,77,40405.62,Vitória,A,9.7,Bom
317,21,16986.33,Rio de Janeiro,A,6.2,Bom
318,65,28906.36,São Paulo,B,6.6,Bom
319,48,20623.79,Belo Horizonte,A,8.8,Bom
320,61,24856.28,Belo Horizonte,A,7.5,Bom
321,77,10937.09,Belo Horizonte,A,6.6,Bom
322,45,41603.59,Rio de Janeiro,B,8.9,Bom
323,44,10623.66,Rio de Janeiro,B,8.9,Bom
324,57,12756.52,Belo Horizonte,B,9.7,Bom
325,31,43403.14,Rio de Janeiro,A,5.6,Bom
326,75,17750.82,Vitória,B,7.1,Bom
327,51,16612.26,Belo Horizonte,B,6.6,Bom
328,47,32836.93,Vitória,A,7.6,Bom
329,58,34756.45,São Paulo,B,8.6,Bom
330,107,74811.19,Belo Horizonte,A,4.1,Bom
331,49,3215.18,Belo Horizonte,A,6.2,Bom
332,29,41825.42,Rio de Janeiro,A,7.3,Bom
333,68,3091.97,Rio de Janeiro,A,5.8,Bom
334,41,24424.4,Vitória,A,8.6,Bom
335,66,25025.57,Belo Horizonte,B,8.1,Bom
336,46,4057.08,Rio de Janeiro,A,7.9,Bom
337,44,40255.32,São Paulo,A,5.1,Bom
338,78,14829.91,Vitória,A,8.3,Bom
339,58,22779.6,Belo Horizonte,A,6.4,Bom
340,61,30317.99,Vitória,A,7.3,Bom
341,67,44928.15,Vitória,A,8.8,Bom
342,81,18491.88,Rio de Janeiro,A,5.9,Bom
343,18,38257.36,Belo Horizonte,A,9.7,Bom
344,76,7892.91,Rio de Janeiro,A,9.9,Bom
345,61,44226.73,São Paulo,A,6.0,Bom
346,67,35585.77,Rio de Janeiro,B,9.6,Bom
347,31,43446.6,Vitória,B,8.8,Bom
348,76,2171.79,Vitória,B,8.7,Bom
349,62,39942.49,Belo Horizonte,A,9.7,Bom
350,56,22841.77,Belo Horizonte,A,6.7,Bom
351,77,30485.29,Belo Horizonte,B,6.7,Bom
352,40,10952.52,Vitória,A,5.6,Bom
353,25,19648.46,São Paulo,B,5.7,Bom
354,38,33965.5,Belo Horizonte,B,7.4,Bom
355,67,44770.75,Vitória,A,8.5,Bom
356,63,31960.35,São Paulo,B,9.4,Bom
357,56,34993.48,Rio de Janeiro,A,8.0,Bom
358,20,45745.01,Vitória,A,6.8,Bom
359,40,4549.85,Belo Horizonte,A,7.3,Bom
360,71,19203.34,Vitória,B,5.5,Bom
361,35,33575.36,Rio de Janeiro,A,6.2,Bom
362,31,45851.95,Vitória,B,8.1,Bom
363,42,20938.49,São Paulo,B,8.9,Bom
364,82,43445.44,São Paulo,A,8.7,Bom
365,82,6772.86,Rio de Janeiro,A,8.5,Bom
366,82,45517.51,Vitória,A,9.3,Bom
367,33,12251.26,Vitória,A,5.6,Bom
368,59,21258.54,São Paulo,B,5.3,Bom
369,36,24579.77,São Paulo,A,5.3,Bom
370,18,26538.11,Vitória,A,7.0,Bom
371,81,18446.92,São Paulo,B,5.3,Bom
372,18,45333.43,São Paulo,A,8.3,Bom
373,68,20361.72,Vitória,B,9.2,Bom
374,69,15916.74,Vitória,A,6.7,Bom
375,28,40389.12,São Paulo,A,8.7,Bom
376,30,11013.27,Belo Horizonte,B,5.3,Bom
377,76,26640.98,São Paulo,B,9.8,Bom
378,42,39623.6,Rio de Janeiro,A,7.9,Bom
379,50,2539.75,Belo Horizonte,B,8.9,Bom
380,75,19557.09,Belo Horizonte,B,7.0,Bom
381,43,18141.87,São Paulo,B,8.8,Bom
382,72,4151.24,Belo Horizonte,A,5.7,Bom
383,66,18908.8,Vitória,A,5.4,Bom
384,36,18339.77,Belo Horizonte,A,7.2,Bom
385,44,34986.44,Belo Horizonte,B,8.1,Bom
386,31,34792.15,Rio de Janeiro,A,9.5,Bom
387,61,38509.46,Belo Horizonte,A,9.5,Bom
388,60,40525.1,Belo Horizonte,B,8.8,Bom
389,48,24585.79,São Paulo,A,6.7,Bom
390,63,18493.85,Rio de Janeiro,B,6.9,Bom
391,30,13440.64,Belo Horizonte,A,5.7,Bom
392,48,37093.46,Vitória,B,6.4,Bom
393,44,40301.96,Rio de Janeiro,B,7.7,Bom
394,32,3386.55,Vitória,A,6.4,Bom
395,63,18889.99,Rio de Janeiro,B,7.1,Bom
396,75,3105.88,Rio de Janeiro,A,5.2,Bom
397,21,12608.21,Rio de Janeiro,B,9.3,Bom
398,27,41876.02,Rio de Janeiro,A,8.3,Bom
399,42,10156.19,São Paulo,A,8.7,Bom
400,19,27518.54,Vitória,B,9.5,Bom
401,48,15778.03,Vitória,B,9.6,Bom
402,59,44990.41,Belo Horizonte,A,8.3,Bom
403,43,31126.6,São Paulo,A,9.4,Bom
404,40,22666.6,São Paulo,A,7.9,Bom
405,16,21561.26,São Paulo,B,5.4,Bom
406,40,38454.78,São Paulo,B,6.1,Bom
407,81,2470.61,Vitória,B,6.0,Bom
408,46,23515.46,Belo Horizonte,A,7.7,Bom
409,27,18062.19,Belo Horizonte,A,6.1,Bom
410,22,41149.4,Vitória,B,9.1,Bom
411,74,16131.55,Rio de Janeiro,B,6.1,Bom
412,68,34443.06,Vitória,B,8.3,Bom
413,30,22446.56,Belo Horizonte,A,9.6,Bom
414,64,35818.22,São Paulo,B,7.5,Bom
415,48,30373.25,Vitória,A,5.3,Bom
416,61,44552.38,Rio de Janeiro,B,7.1,Bom
417,78,37588.85,São Paulo,A,5.9,Bom
418,45,6271.61,Belo Horizonte,B,6.8,Bom
419,53,41072.72,Vitória,A,8.6,Bom
420,43,19063.77,Belo Horizonte,A,5.6,Bom
421,62,33734.42,Vitória,A,7.9,Bom
422,76,4317.61,São Paulo,A,9.1,Bom
423,53,20215.88,Vitória,B,7.2,Bom
424,43,10598.27,Rio de Janeiro,B,5.8,Bom
425,62,16990.04,São Paulo,B,7.6,Bom
426,76,16412.69,Rio de Janeiro,B,5.4,Bom
427,32,36646.66,Rio de Janeiro,A,6.1,Bom
428,44,6616.58,Vitória,B,9.9,Bom
429,29,14334.6,Vitória,B,7.7,Bom
430,43,45550.83,Vitória,B,5.7,Bom
431,26,29069.85,São Paulo,A,5.5,Bom
432,71,4291.48,Belo Horizonte,B,5.7,Bom
433,25,7314.15,Vitória,A,5.8,Bom
434,55,12366.25,Vitória,B,7.6,Bom
435,25,22866.92,Rio de Janeiro,B,6.3,Bom
436,69,20108.12,Belo Horizonte,A,6.5,Bom
437,30,6770.11,São Paulo,B,7.7,Bom
438,37,29957.28,Rio de Janeiro,B,9.7,Bom
439,24,43557.18,Rio de Janeiro,A,5.7,Bom
440,55,32884.66,Belo Horizonte,A,9.3,Bom
441,26,9636.84,São Paulo,B,5.7,Bom
442,31,32245.55,São Paulo,B,5.3,Bom
443,43,34571.15,Vitória,B,9.4,Bom
444,66,4777.49,São Paulo,A,5.3,Bom
445,46,15765.78,Belo Horizonte,B,6.7,Bom
446,76,40327.56,Belo Horizonte,B,5.9,Bom
447,79,33149.78,Rio de Janeiro,A,8.0,Bom
448,76,28739.94,Vitória,B,7.8,Bom
449,19,9042.13,Rio de Janeiro,A,5.1,Bom
450,58,11636.49,Belo Horizonte,A,6.7,Bom
451,53,28266.38,Rio de Janeiro,A,6.8,Bom
452,44,29344.72,São Paulo,B,6.9,Bom
453,34,9680.98,Rio de Janeiro,B,6.3,Bom
454,60,43690.67,Vitória,A,6.6,Bom
455,44,6241.48,Rio de Janeiro,B,9.5,Bom
456,33,35467.81,Rio de Janeiro,B,6.4,Bom
457,78,36304.37,Belo Horizonte,B,8.6,Bom
458,41,2372.8,Rio de Janeiro,A,5.1,Bom
459,29,36473.59,Rio de Janeiro,A,9.2,Bom
460,72,4698.86,Rio de Janeiro,A,6.2,Bom
461,71,31981.37,Vitória,B,9.9,Bom
462,54,15337.67,Rio de Janeiro,B,6.0,Bom
463,77,38251.73,Vitória,A,8.0,Bom
464,30,15027.41,Vitória,A,5.2,Bom
465,28,22855.21,Rio de Janeiro,A,7.9,Bom
466,62,8630.51,Belo Horizonte,A,8.2,Bom
467,27,18655.33,Belo Horizonte,A,5.6,Bom
468,66,10196.7,Rio de Janeiro,A,7.0,Bom
469,78,40383.11,Rio de Janeiro,B,6.9,Bom
470,34,37190.6,Vitória,B,7.0,Bom
471,48,33737.66,São Paulo,A,5.6,Bom
472,59,24366.0,Belo Horizonte,B,8.3,Bom
473,76,35437.67,Rio de Janeiro,B,8.8,Bom
474,39,24289.3,Rio de Janeiro,B,7.9,Bom
475,52,18355.18,Rio de Janeiro,B,8.3,Bom
476,45,26514.33,Vitória,B,8.1,Bom
477,73,4919.93,Belo Horizonte,B,7.2,Bom
478,75,14812.36,São Paulo,B,5.7,Bom
479,26,1737.42,Rio de Janeiro,A,8.0,Bom
480,60,30409.39,Vitória,B,8.7,Bom
481,27,18969.23,Rio de Janeiro,A,6.4,Bom
482,71,37238.04,Vitória,B,8.1,Bom
483,56,26425.14,São Paulo,B,9.3,Bom
484,61,12232.95,Vitória,A,8.0,Bom
485,35,4042.18,Vitória,B,5.6,Bom
486,36,36960.31,Belo Horizonte,B,6.3,Bom
487,72,21061.96,Rio de Janeiro,B,5.3,Bom
488,30,13708.12,Belo Horizonte,B,9.1,Bom
489,74,30835.27,Belo Horizonte,B,7.4,Bom
490,22,32538.52,Belo Horizonte,B,9.7,Bom
491,61,14301.44,Belo Horizonte,B,8.7,Bom
492,32,19920.07,São Paulo,B,7.3,Bom
493,79,31114.15,São Paulo,A,8.3,Bom
494,65,28588.45,Rio de Janeiro,A,5.4,Bom
495,44,35018.0,Rio de Janeiro,B,7.6,Bom
496,31,13063.46,São Paulo,A,7.7,Bom
497,24,32937.52,Rio de Janeiro,A,6.5,Bom
498,66,6758.6,Rio de Janeiro,B,5.3,Bom
499,49,8000.41,Vitória,B,9.6,Bom
500,60,35827.71,Vitória,A,7.2,Bom
501,32,37844.18,Belo Horizonte,A,6.2,Bom
502,54,30784.39,Rio de Janeiro,A,7.9,Bom
503,27,38330.91,Vitória,B,6.8,Bom
504,55,19673.52,Rio de Janeiro,B,7.3,Bom
505,55,40172.03,Belo Horizonte,B,5.9,Bom
506,45,26086.0,Rio de Janeiro,A,7.9,Bom
507,38,31897.06,Belo Horizonte,A,5.5,Bom
508,38,30544.15,Belo Horizonte,B,8.8,Bom
509,78,42373.93,Rio de Janeiro,B,7.5,Bom
510,21,23563.7,Rio de Janeiro,A,5.6,Bom
511,22,7839.12,Vitória,A,8.4,Bom
512,27,34228.95,Belo Horizonte,A,6.3,Bom
513,37,2838.51,Belo Horizonte,A,9.4,Bom
514,38,18965.11,Belo Horizonte,A,9.5,Bom
515,35,35979.25,Rio de Janeiro,A,6.0,Bom
516,59,10786.08,Vitória,A,8.8,Bom
517,36,16483.72,Rio de Janeiro,B,9.5,Bom
518,53,18338.15,Belo Horizonte,A,7.8,Bom
519,70,36112.78,Vitória,B,9.2,Bom
520,27,23292.49,São Paulo,B,6.4,Bom
521,69,35306.5,Rio de Janeiro,A,5.6,Bom
522,66,19986.54,Belo Horizonte,B,6.7,Bom
523,63,13433.92,Rio de Janeiro,A,5.6,Bom
524,75,10397.58,Rio de Janeiro,A,8.8,Bom
525,73,31605.43,Rio de Janeiro,A,5.2,Bom
526,53,17073.18,Belo Horizonte,A,6.6,Bom
