id,idade,renda,cidade,categoria,nota,feedback
227,69,1419.64,Vitória,B,4.3,Regular
228,31,8984.15,Rio de Janeiro,A,5.1,Regular
229,24,7005.34,Rio de Janeiro,A,8.3,Bom
230,31,2703.36,Rio de Janeiro,A,2.8,Ruim
231,25,1448.87,São Paulo,B,2.6,Bom
232,68,9447.85,Vitória,B,7.8,Regular
233,34,7674.2,Rio de Janeiro,A,6.8,Regular
234,62,9773.24,Rio de Janeiro,A,6.0,Bom
235,44,3793.06,Vitória,A,1.9,Bom
236,25,11477.78,Belo Horizonte,B,3.5,Ruim
237,17,6784.82,São Paulo,A,4.2,Bom
238,70,11674.12,São Paulo,A,3.7,Bom
239,41,2665.11,São Paulo,B,6.5,Regular
240,39,9142.2,São Paulo,A,8.9,Bom
241,47,1819.25,Belo Horizonte,A,4.7,Ruim
242,25,5380.38,Vitória,A,6.9,Bom
243,44,10907.7,Vitória,B,2.2,Bom
244,35,6466.82,São Paulo,B,6.6,Bom
245,36,6734.29,Vitória,A,3.4,Ruim
246,27,1932.31,São Paulo,A,7.8,Ruim
247,34,12885.66,Belo Horizonte,A,4.9,Regular
248,19,4618.62,Rio de Janeiro,A,1.6,Ruim
249,22,2368.84,Belo Horizonte,B,1.1,Regular
250,18,12619.91,Vitória,A,8.9,Regular
251,65,2436.6,Belo Horizonte,A,4.2,
252,43,3545.81,São Paulo,B,8.8,Ruim
253,17,6272.36,São Paulo,A,0.7,Bom
254,33,12695.12,Belo Horizonte,B,6.6,Bom
255,57,9275.37,Vitória,B,5.3,Bom
256,48,9922.22,São Paulo,B,1.7,Regular
257,37,9367.61,São Paulo,A,0.7,Regular
258,51,,São Paulo,B,4.6,Regular
259,27,5758.41,Belo Horizonte,A,2.5,Bom
260,52,1627.71,Rio de Janeiro,A,1.7,Bom
261,39,4837.12,Rio de Janeiro,A,7.0,Bom
262,28,7683.93,São Paulo,B,8.8,Bom
263,68,10143.98,São Paulo,B,2.2,Ruim
264,48,10906.11,Vitória,A,2.9,Ruim
265,45,12285.98,Vitória,A,0.3,Bom
266,16,11788.75,São Paulo,A,0.9,Bom
267,26,12865.07,Belo Horizonte,B,4.7,Bom
268,57,5826.85,São Paulo,B,4.1,Ruim
269,55,9876.02,Belo Horizonte,A,1.0,Bom
270,31,9305.39,Belo Horizonte,A,7.3,Ruim
271,30,7997.97,Vitória,B,4.4,Ruim
272,46,4355.95,São Paulo,A,8.8,Bom
273,22,1613.86,Belo Horizonte,A,0.7,Regular
274,37,11155.85,Belo Horizonte,B,6.3,Bom
275,45,7946.68,São Paulo,A,6.9,Bom
276,68,10612.74,Rio de Janeiro,A,9.3,Regular
277,67,7414.94,Vitória,B,5.8,Regular
278,65,4159.84,Rio de Janeiro,B,2.1,Bom
279,57,3852.27,Rio de Janeiro,A,2.4,Regular
280,37,2659.97,Belo Horizonte,A,3.9,Ruim
281,62,4537.6,São Paulo,A,10.0,Regular
282,40,11218.93,São Paulo,A,7.8,Regular
283,53,11606.12,Vitória,A,8.9,Ruim
284,28,10927.92,Rio de Janeiro,A,8.6,Regular
285,16,2601.4,Vitória,A,1.8,Ruim
286,40,3198.0,Belo Horizonte,B,2.3,Bom
287,68,8944.43,Belo Horizonte,B,5.3,Bom
288,54,2766.1,Vitória,A,3.5,Bom
289,52,1617.31,São Paulo,B,6.9,Bom
290,66,,Vitória,B,1.2,Regular
291,32,10874.65,Rio de Janeiro,B,9.2,Ruim
292,67,7216.91,Rio de Janeiro,A,5.8,Bom
293,48,4930.38,Belo Horizonte,B,7.3,Regular
294,36,8094.2,São Paulo,A,7.5,Regular
295,67,6419.75,Belo Horizonte,A,5.9,Bom
296,48,4752.63,São Paulo,B,7.1,Regular
297,46,5155.13,Belo Horizonte,B,7.0,Ruim
298,48,1350.84,São Paulo,A,8.1,Regular
299,23,11867.49,São Paulo,B,6.9,Ruim
300,33,8489.64,Belo Horizonte,A,7.3,Regular
301,63,7259.97,Belo Horizonte,B,5.7,Ruim
302,66,8093.55,São Paulo,B,5.5,Ruim
303,110,636.22,São Paulo,B,14.1,Ruim
304,33,9455.28,São Paulo,A,8.8,Regular
305,19,1767.25,Belo Horizonte,A,4.7,Bom
306,20,11671.46,Belo Horizonte,B,6.4,Bom
307,28,2727.38,Vitória,B,3.1,Regular
308,24,9044.69,Vitória,B,7.4,Ruim
309,70,5973.45,Rio de Janeiro,B,5.0,Bom
310,35,7777.78,Belo Horizonte,A,7.4,Regular
311,63,6810.35,Belo Horizonte,B,8.2,Regular
312,23,6646.67,Rio de Janeiro,B,8.4,Bom
313,26,12161.44,São Paulo,B,7.0,Bom
314,32,4138.19,Belo Horizonte,B,6.9,Regular
315,35,5141.55,São Paulo,A,5.4,Ruim
316,67,12249.73,São Paulo,B,7.8,Bom
317,59,11710.72,Belo Horizonte,A,9.2,Bom
318,66,3136.84,São Paulo,B,9.1,Bom
319,64,7814.34,Belo Horizonte,A,2.6,Regular
320,18,9346.08,Vitória,B,9.1,Regular
321,19,8454.12,Vitória,A,4.1,Ruim
322,50,9835.14,Vitória,A,4.6,Regular
323,60,4770.5,São Paulo,B,7.1,Bom
324,60,8735.32,Belo Horizonte,B,6.4,Bom
325,56,3862.13,Belo Horizonte,A,9.9,Ruim
326,25,5833.0,Rio de Janeiro,,8.8,Bom
327,44,3682.2,Rio de Janeiro,B,1.3,Ruim
328,70,5625.31,Vitória,A,5.0,Bom
329,67,12673.65,Belo Horizonte,B,3.0,Regular
330,19,4495.25,Rio de Janeiro,A,4.4,Ruim
331,63,10154.93,Belo Horizonte,B,7.1,Ruim
332,51,3395.15,Vitória,A,2.7,Regular
333,32,11439.27,Vitória,B,2.1,Regular
334,36,9723.93,Belo Horizonte,A,0.4,Regular
335,53,9080.4,Rio de Janeiro,B,7.5,Regular
336,46,3051.63,Belo Horizonte,A,6.4,Bom
337,68,2011.67,Vitória,B,1.2,Ruim
338,29,7266.15,Vitória,B,9.2,Ruim
339,34,6724.7,São Paulo,A,,Bom
340,49,4584.89,Vitória,A,3.9,Ruim
341,61,5748.39,Vitória,A,3.6,Bom
342,40,11171.68,São Paulo,A,5.7,Regular
343,61,7015.19,Belo Horizonte,A,8.3,Ruim
344,46,11467.64,Vitória,A,9.4,Regular
345,30,4518.8,Belo Horizonte,A,7.8,Regular
346,27,4019.29,São Paulo,B,1.0,Ruim
347,65,5684.76,Rio de Janeiro,B,1.3,Regular
348,41,2381.82,São Paulo,A,7.1,Regular
349,31,10604.5,Vitória,B,0.9,Regular
350,45,6192.41,Rio de Janeiro,B,1.0,Regular
351,49,1571.98,Vitória,B,6.6,Bom
352,56,4897.74,Rio de Janeiro,A,0.6,Bom
353,60,9018.44,Rio de Janeiro,B,3.9,Bom
354,59,4141.75,Vitória,A,8.6,Regular
355,28,4928.64,Belo Horizonte,B,1.5,Bom
356,66,4171.67,Vitória,A,0.3,Regular
357,30,6421.16,São Paulo,B,0.0,Bom
358,70,3392.46,Vitória,A,2.0,Regular
359,39,2003.88,Belo Horizonte,B,6.2,Regular
360,27,1810.44,Belo Horizonte,B,6.8,Bom
361,41,12088.09,Belo Horizonte,A,6.5,Bom
362,41,9785.53,Vitória,B,6.0,Ruim
363,22,5616.7,São Paulo,B,2.7,Ruim
364,26,2002.71,Belo Horizonte,A,4.3,Ruim
365,21,12420.86,São Paulo,B,7.0,Regular
366,28,6137.99,Belo Horizonte,B,7.9,Bom
367,65,2111.02,Vitória,A,4.9,Regular
368,45,9176.12,Vitória,A,0.3,Ruim
369,48,2910.03,São Paulo,B,0.5,Ruim
370,39,8547.49,São Paulo,A,8.8,Bom
371,64,2325.56,Rio de Janeiro,B,3.6,Regular
372,49,12640.14,Rio de Janeiro,B,1.4,Ruim
373,36,9671.05,Rio de Janeiro,,0.9,Regular
374,65,12645.27,Vitória,A,4.3,Ruim
375,41,4250.55,Rio de Janeiro,B,8.4,Ruim
376,61,3196.06,Vitória,B,0.4,Bom
377,16,10093.99,Rio de Janeiro,B,7.2,Bom
378,69,12795.93,Belo Horizonte,A,1.0,Regular
379,23,4614.73,Belo Horizonte,B,3.0,Ruim
380,47,7378.63,Rio de Janeiro,A,9.0,Bom
381,23,2323.99,São Paulo,A,5.1,Regular
382,30,11354.33,São Paulo,B,1.9,Regular
383,41,5881.34,São Paulo,A,6.9,Ruim
384,67,7114.07,Vitória,B,6.1,Bom
385,55,2171.1,São Paulo,B,8.3,Ruim
386,29,8982.81,São Paulo,A,6.5,Regular
387,20,8188.48,Belo Horizonte,B,3.2,Regular
388,46,2283.65,Rio de Janeiro,B,3.0,Ruim
389,57,8217.05,Belo Horizonte,A,0.8,Bom
390,32,3666.55,São Paulo,B,7.9,Bom
391,43,7473.7,São Paulo,A,0.2,Regular
392,52,9487.1,Belo Horizonte,B,0.4,Bom
393,24,9561.25,Rio de Janeiro,B,2.7,Ruim
394,60,11369.79,São Paulo,B,1.1,Regular
395,33,5057.54,Belo Horizonte,B,2.8,Ruim
396,29,5041.84,São Paulo,B,1.4,Bom
397,54,11148.51,São Paulo,B,3.9,Regular
398,57,10408.16,,B,6.2,Ruim
399,30,1310.17,Vitória,B,2.1,Bom
400,56,4281.27,Rio de Janeiro,A,7.7,Bom
401,54,7401.6,Rio de Janeiro,A,6.8,Bom
402,26,11952.92,Belo Horizonte,,5.0,Ruim
403,51,9318.5,,A,3.6,Ruim
404,67,3704.37,,B,5.8,Regular
405,67,5909.47,Vitória,A,8.9,Regular
406,42,2663.75,São Paulo,B,5.6,Ruim
407,34,9603.89,Vitória,B,9.9,Bom
408,33,2549.59,Vitória,B,9.2,Regular
409,23,2494.97,São Paulo,B,5.9,Ruim
410,17,4232.48,Vitória,A,4.6,Ruim
411,44,9988.43,Belo Horizonte,B,1.4,Ruim
412,17,2896.6,Rio de Janeiro,B,4.5,Ruim
413,22,1375.81,São Paulo,B,9.3,Regular
414,56,4862.13,São Paulo,B,1.4,Bom
415,27,5008.94,Rio de Janeiro,B,1.2,Bom
416,47,6819.21,Belo Horizonte,A,0.2,Bom
417,48,8237.63,São Paulo,A,7.1,Bom
418,41,1309.8,São Paulo,B,8.2,Bom
419,29,12770.08,,B,4.5,Regular
420,55,11427.62,Vitória,B,9.0,Regular
421,37,8923.97,Belo Horizonte,A,8.5,Ruim
422,38,3941.61,,B,8.3,Regular
423,52,7399.8,Belo Horizonte,A,7.8,Regular
424,52,2050.55,Rio de Janeiro,B,1.3,Regular
425,20,3913.89,Vitória,B,6.6,Regular
426,70,7768.49,Belo Horizonte,A,5.7,Bom
427,63,3038.66,Vitória,A,8.1,Ruim
428,66,11127.13,Belo Horizonte,A,9.0,Regular
429,46,1597.37,Vitória,B,0.0,Bom
430,40,2306.63,Belo Horizonte,B,2.3,Bom
431,44,6578.58,Vitória,B,0.7,Bom
432,59,10990.26,Rio de Janeiro,A,6.2,Bom
433,53,4922.15,Vitória,B,2.0,Bom
434,28,7882.33,São Paulo,B,1.5,Bom
435,18,9020.71,Rio de Janeiro,A,9.5,Regular
436,39,9061.86,Belo Horizonte,A,0.4,Bom
437,18,8436.4,Vitória,B,8.6,Bom
438,35,5943.06,São Paulo,A,4.6,Ruim
439,64,11048.98,Belo Horizonte,B,6.0,Regular
440,22,8374.99,,A,8.2,Bom
441,47,2220.48,Vitória,A,1.6,Bom
442,50,10407.06,Vitória,A,8.5,Bom
443,26,5917.04,Belo Horizonte,B,2.9,Bom
444,35,2417.55,Vitória,B,4.8,Regular
445,34,2351.2,Rio de Janeiro,A,1.8,Bom
446,36,5920.38,Belo Horizonte,A,8.0,Bom
447,16,10373.48,Rio de Janeiro,A,7.8,Ruim
448,35,8194.9,Rio de Janeiro,A,5.8,Regular
449,40,8645.43,Rio de Janeiro,B,8.0,Bom
450,44,5835.51,Rio de Janeiro,B,2.6,Regular
451,60,1743.74,Rio de Janeiro,A,9.8,Regular
452,2,13901.71,Belo Horizonte,B,-4.1,Bom
453,58,12506.68,Vitória,B,2.5,Regular
454,42,10067.79,São Paulo,A,1.3,Ruim
455,26,9482.88,Rio de Janeiro,A,5.5,Ruim
456,39,6875.6,São Paulo,A,4.5,Regular
457,59,11475.18,São Paulo,B,3.4,Bom
458,23,9659.83,Belo Horizonte,A,9.8,Regular
459,57,2534.87,Vitória,A,6.1,Bom
460,57,11401.87,São Paulo,B,3.4,Ruim
461,36,11889.31,São Paulo,A,4.3,Ruim
462,32,8764.91,Rio de Janeiro,B,1.3,Ruim
463,35,4219.61,Belo Horizonte,B,9.0,Bom
464,48,12444.06,São Paulo,B,8.8,Bom
465,45,7590.64,Belo Horizonte,B,3.5,Regular
466,25,10640.54,Rio de Janeiro,B,0.2,Bom
467,20,6984.18,Rio de Janeiro,A,1.1,Regular
468,65,10552.58,São Paulo,B,10.0,Regular
469,50,6684.49,Belo Horizonte,A,1.1,Ruim
470,18,2751.22,São Paulo,A,3.5,Bom
471,42,5440.19,São Paulo,A,5.5,Bom
472,61,5899.07,Belo Horizonte,B,9.0,Bom
473,63,10487.59,Belo Horizonte,B,6.2,Bom
474,47,12861.82,Vitória,B,0.3,Regular
475,18,3619.23,,A,1.4,Bom
476,23,12058.91,Belo Horizonte,B,1.3,Ruim
477,56,5625.4,São Paulo,B,2.7,Regular
478,33,4680.86,Belo Horizonte,B,4.7,Bom
479,60,10347.43,São Paulo,B,6.2,Regular
480,45,6614.44,São Paulo,,7.7,Bom
481,39,11429.17,Belo Horizonte,A,7.8,Ruim
482,68,11774.7,São Paulo,A,7.9,Bom
483,33,7284.38,Belo Horizonte,A,3.1,Ruim
484,66,12656.78,São Paulo,A,0.6,Regular
485,43,11104.74,,A,6.5,Bom
486,22,5148.96,São Paulo,A,6.4,Regular
487,57,3619.54,São Paulo,A,3.3,Ruim
488,18,1457.71,Rio de Janeiro,B,6.1,Ruim
489,49,10504.33,Belo Horizonte,A,0.0,Ruim
490,38,2365.13,Vitória,B,5.2,Bom
491,16,12460.08,Vitória,B,4.3,Regular
492,47,12116.56,São Paulo,A,1.9,Ruim
493,42,1571.64,Vitória,A,9.8,Ruim
494,25,6997.29,Rio de Janeiro,A,3.5,Regular
495,25,4495.38,Vitória,A,2.8,Regular
496,27,3612.81,Belo Horizonte,A,9.4,Regular
497,27,4126.04,Rio de Janeiro,A,6.7,Ruim
498,18,6204.06,Rio de Janeiro,A,7.5,Regular
499,55,1499.92,Belo Horizonte,B,4.1,Bom
500,48,7731.36,Belo Horizonte,A,2.1,Regular
501,50,5741.25,Rio de Janeiro,A,4.5,Ruim
502,37,4874.37,Vitória,B,7.4,Bom
503,63,11066.07,Rio de Janeiro,A,0.6,Bom
504,32,12892.9,Belo Horizonte,B,6.8,Ruim
505,49,8871.53,Belo Horizonte,B,8.6,Regular
506,42,3716.46,São Paulo,B,9.6,Bom
507,48,6851.65,Rio de Janeiro,B,9.4,Regular
508,64,5552.81,Vitória,B,7.2,Regular
509,48,1394.89,Rio de Janeiro,B,3.7,Regular
510,40,10235.39,Vitória,B,3.1,Regular
511,28,6679.45,São Paulo,A,2.2,Bom
512,70,8041.08,São Paulo,A,9.9,Bom
513,38,6975.19,Belo Horizonte,A,8.4,Bom
514,31,11717.66,Vitória,A,4.0,Regular
515,22,2629.42,Belo Horizonte,B,7.4,Ruim
516,18,11779.4,Vitória,A,5.6,Regular
517,29,8661.57,Rio de Janeiro,B,1.1,Ruim
518,35,12300.38,Vitória,A,3.9,Ruim
519,26,5108.76,Vitória,B,9.7,Regular
520,24,7182.51,São Paulo,A,4.4,Regular
521,54,10543.3,Rio de Janeiro,B,3.8,Bom
522,45,9543.82,Rio de Janeiro,A,7.5,Regular
523,20,4907.88,Rio de Janeiro,A,4.0,Bom
524,35,9098.8,Belo Horizonte,B,,Regular
