id,idade,renda,cidade,categoria,nota,feedback,cidade_Belo Horizonte,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,cidade_nan,feedback_Bom,feedback_Regular,feedback_Ruim,feedback_nan
43,0.0061182976373441045,-0.5086691269587975,Rio de Janeiro,A,1.3540983111935023,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,1.1651127057518305,-0.31237922475087054,Belo Horizonte,A,1.2853296958742244,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,-1.4761304641201116,0.819072963406628,Rio de Janeiro,B,0.42572200438325364,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,0.9764524793324061,0.027756560211979444,São Paulo,B,0.769565080979642,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
47,2.8630547435266505,2.4303870736562807,Belo Horizonte,A,2.351243233323029,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,-0.02973539490452427,1.1183707713022222,São Paulo,A,0.3913376967236146,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
49,-0.46994258988318127,-1.280830424799977,São Paulo,B,0.32256908140433715,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50,-1.161696753421071,1.519429719761941,Rio de Janeiro,A,-1.0528032249812167,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,1.2908861900314468,0.5427304694332875,Belo Horizonte,B,-1.602952147535438,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,1.5424331585906794,1.1157802387343119,Vitória,A,0.735180773320003,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
53,0.03315134723528388,-0.09123675734573358,São Paulo,A,-0.5714229177462729,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,1.6053199007304875,-0.900621269298726,Rio de Janeiro,B,1.1477924652356695,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,-1.224583495560879,-0.17570295470867733,Belo Horizonte,A,0.3913376967236146,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,0.2846983157945165,1.3435045989083578,São Paulo,B,0.11626323544650395,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
57,0.03315134723528388,1.1647578517225459,Rio de Janeiro,B,0.0011543476214693064,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,-2.2307713697978095,5.986007143490631,Vitória,A,2.1449373873651956,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
59,-1.53901720625992,-0.8674407695577603,Vitória,A,-0.6058072254059116,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60,-1.0359232691414546,-0.8048628605879972,São Paulo,A,-0.7777287637041058,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
61,-0.9730365270016464,0.705862695975737,São Paulo,A,0.735180773320003,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62,1.0393392214722141,-1.6192458450729046,Vitória,B,0.18503185076578169,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63,1.6682066428702957,0.3761147183694522,São Paulo,A,1.594788464810974,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
64,-1.3503569798404953,1.4724435073600526,Belo Horizonte,B,1.2853296958742244,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,0.3475850579343246,0.3917463570694311,Vitória,A,1.182176772895308,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66,-2.042111143378385,2.6512470931272514,Belo Horizonte,A,-2.084332454770382,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,0.15892483151490017,-0.7435459817889569,Rio de Janeiro,A,0.0011543476214693064,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,-0.344169105603565,-1.366808717164014,Rio de Janeiro,B,0.25380046608505946,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,1.6682066428702957,0.7705775090130824,Rio de Janeiro,B,-0.43388568710771735,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70,-1.161696753421071,1.0888735067431643,Rio de Janeiro,A,0.3913376967236146,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,-1.4132437219803036,1.194160966970215,Vitória,A,1.182176772895308,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
72,-0.9730365270016464,-0.3985058736055805,Rio de Janeiro,A,0.5632592350218089,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73,1.5424331585906794,-1.1749181555064367,São Paulo,A,-0.055658302851690246,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
74,-0.02973539490452427,1.4622582636734447,Vitória,B,1.491635541832058,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
75,1.0393392214722141,1.0424664552567886,São Paulo,B,0.9071023116181972,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
76,-1.4761304641201116,1.6066062760891084,São Paulo,A,-1.362261993917966,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
77,1.416659674311063,0.16894629118196372,São Paulo,B,-0.7089601483848282,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
78,-0.15550887918414055,0.7125387380560344,Belo Horizonte,A,1.5604041571513354,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79,0.2846983157945165,-0.4581195057713143,São Paulo,B,0.0011543476214693064,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
80,0.22181157365470833,0.8561820571409997,São Paulo,A,-1.362261993917966,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
81,0.2846983157945165,-0.7811857352784293,São Paulo,B,-1.3278776862583273,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
82,0.03315134723528388,1.4531913996857584,Belo Horizonte,A,0.08187892778686523,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,-0.28128236346375685,1.2293813684579387,São Paulo,B,1.1134081575760302,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84,-1.3503569798404953,-0.5785364750376035,Vitória,A,0.013110312467587494,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
85,1.1022259636120224,1.559822627357177,Belo Horizonte,A,0.11626323544650395,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86,-0.7214895584424139,0.5852916641999022,Vitória,A,1.3884826188531412,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
87,0.9764524793324061,1.4605921061628062,Belo Horizonte,B,0.9414866192778363,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88,-0.344169105603565,1.0823030260119995,São Paulo,A,1.5260198494916966,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
89,-0.46994258988318127,-0.4074101160554132,Vitória,A,-0.1588112258306067,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
90,1.1651127057518305,-0.10572433926186657,Belo Horizonte,B,1.491635541832058,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91,-0.15550887918414055,-0.525544677772883,Belo Horizonte,A,1.2509453882145856,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,0.5991320264935572,-1.0435513360246853,Belo Horizonte,A,-1.2934933785986884,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,0.8506789950527898,1.3514673482443023,São Paulo,B,-1.4654149168968826,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
94,0.7249055107731734,0.9707874461861071,São Paulo,B,1.491635541832058,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
95,1.353772932171255,-0.22140245985491908,São Paulo,A,-0.1588112258306067,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
96,1.353772932171255,-1.6444721545062337,São Paulo,A,0.11626323544650395,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
97,-0.02973539490452427,1.530408100071764,Vitória,A,1.6635570801302522,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
98,-0.5328293320229894,0.458298508183576,Rio de Janeiro,A,-1.6373364551950769,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,1.416659674311063,1.5959873749682245,Rio de Janeiro,A,0.9414866192778363,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,0.2846983157945165,-0.5517096273106644,São Paulo,B,0.08187892778686523,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
101,-0.6586028163026058,0.8853027244545024,Vitória,B,1.5604041571513354,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
102,-1.3503569798404953,0.6601403667540071,Vitória,A,-1.4654149168968826,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
103,0.9764524793324061,1.1351207897011228,Vitória,B,1.5604041571513354,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
104,0.09603808937509202,-1.2329055722936364,Vitória,B,-0.6401915330655504,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
105,-1.161696753421071,-0.3024878410361736,Rio de Janeiro,A,-0.7777287637041058,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
106,0.3475850579343246,0.5861190369363493,Rio de Janeiro,B,-0.1588112258306067,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,-0.5957160741627976,-0.3540131914507773,Belo Horizonte,B,0.7007964656603644,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108,-0.15550887918414055,-0.05108635555255984,Belo Horizonte,A,1.1134081575760302,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,1.1022259636120224,0.7073747909768299,Vitória,A,-0.22757984114988444,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
110,1.353772932171255,-0.008120033446029611,Belo Horizonte,B,-0.8808816866830224,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,1.4795464164508711,0.12940643340809907,Rio de Janeiro,B,-1.6373364551950769,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,-1.53901720625992,0.9349593536885106,Vitória,B,-0.46826999476735626,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114,0.2846983157945165,1.3337102175144855,Vitória,A,0.975870926937475,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
115,-1.4132437219803036,1.565020810549614,Belo Horizonte,A,-0.19319553349024543,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116,-1.0359232691414546,-0.8087429534209907,São Paulo,A,-1.396646301577605,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
117,1.6682066428702957,-0.2828791071823765,Vitória,B,1.3540983111935023,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
118,1.416659674311063,0.9713609010827481,São Paulo,A,-1.0184189173215776,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
119,-1.0359232691414546,-0.6057912741799462,Vitória,B,-1.602952147535438,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120,1.6682066428702957,1.2708470076011198,São Paulo,B,-1.5341835322161603,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
121,0.41047180007413275,1.3705796584562309,Rio de Janeiro,B,1.010255234597114,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,1.6053199007304875,0.312589610266929,Rio de Janeiro,A,-0.7433444560444671,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,0.2846983157945165,-0.3717417920862341,Belo Horizonte,A,-1.0528032249812167,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,-1.161696753421071,0.8193953534728986,Rio de Janeiro,A,0.8383336962989197,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
125,0.2846983157945165,0.6493902271990664,São Paulo,A,-1.2934933785986884,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
126,0.15892483151490017,0.1588437847690005,Vitória,A,-1.1215718403004942,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
127,1.4795464164508711,-0.23778444003657223,São Paulo,B,-0.9152659943426612,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
128,-1.601903948399728,-0.37010416466995605,Vitória,B,1.4572512341724186,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
129,-1.601903948399728,-0.39194680491216005,Belo Horizonte,A,0.8039493886392808,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130,-1.4761304641201116,0.3697496543176815,São Paulo,B,-1.396646301577605,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
131,0.4733585422139409,0.2701910370381679,Rio de Janeiro,B,-0.537038610086634,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,-0.9101497848618383,0.4443843811640845,Rio de Janeiro,B,1.1477924652356695,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,-0.02973539490452427,-1.0236573012272858,São Paulo,A,-1.5341835322161603,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
134,-0.7214895584424139,0.6449652095637922,Rio de Janeiro,A,0.28818477374469814,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135,0.22181157365470833,0.13526936779912963,Vitória,B,0.6320278503410866,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
136,1.416659674311063,0.15784523146639187,São Paulo,B,-1.362261993917966,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
137,-1.224583495560879,0.5022605305832788,Belo Horizonte,B,0.7007964656603644,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138,0.7249055107731734,1.6495098319880457,Vitória,B,-1.2934933785986884,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
139,-0.46994258988318127,0.1434974470126243,Vitória,B,-0.055658302851690246,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140,0.3475850579343246,0.2528105035539061,Rio de Janeiro,B,0.9414866192778363,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,-1.664790690539536,-1.1375722619888753,Vitória,B,-1.362261993917966,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
142,-0.40705584774337317,-1.3469917136213871,São Paulo,A,-1.5341835322161603,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
143,-0.15550887918414055,0.5170419724713224,Vitória,A,0.21941615842542042,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
144,-0.9730365270016464,0.3684201519204941,Belo Horizonte,B,0.3913376967236146,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145,0.9135657371925979,-0.77896038791833,São Paulo,B,-0.7777287637041058,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
146,0.4733585422139409,-1.6496988677930309,Rio de Janeiro,A,0.11626323544650395,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,0.9764524793324061,0.9274416738245856,Belo Horizonte,A,1.2853296958742244,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
148,-2.4194315962172337,-1.801570266091491,São Paulo,B,1.9386315414073625,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
149,0.15892483151490017,0.5928664042525472,Vitória,A,0.769565080979642,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,1.1022259636120224,0.9930694498814586,Rio de Janeiro,A,1.2509453882145856,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,0.5991320264935572,0.728415735567511,Rio de Janeiro,A,0.3913376967236146,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152,-0.46994258988318127,-0.9210060217191217,Rio de Janeiro,A,-1.0184189173215776,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
153,-0.6586028163026058,0.8811088005835467,Rio de Janeiro,B,0.7007964656603644,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,1.2908861900314468,0.907145364696707,Belo Horizonte,B,-1.2591090709390496,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,-0.2183956213239487,-0.6724033384922481,Belo Horizonte,B,-0.3307327641288009,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156,-1.161696753421071,1.472058351086189,Vitória,A,-0.6058072254059116,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
157,-1.3503569798404953,-1.435183941307779,Belo Horizonte,A,-1.2934933785986884,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
158,0.5991320264935572,0.4484185365066231,Vitória,B,-0.1588112258306067,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
159,1.1022259636120224,-0.6535734762144859,Belo Horizonte,B,0.9071023116181972,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,-1.4132437219803036,-1.4543647237461719,Vitória,B,-0.537038610086634,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
161,0.5362452843537491,0.4654053546887132,São Paulo,B,-0.5026543024269952,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
162,0.22181157365470833,1.5198605241867809,Rio de Janeiro,B,-0.7089601483848282,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
163,0.22181157365470833,-1.3178624872795763,Rio de Janeiro,A,1.4572512341724186,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
164,-1.2874702377006872,-0.9155396556396985,Rio de Janeiro,A,1.4572512341724186,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
165,0.8506789950527898,-0.2846508260421478,Belo Horizonte,A,1.1477924652356695,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
166,-0.8472630427220301,0.2800567436679408,Rio de Janeiro,A,-0.2963484564691622,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,-1.7276774326793443,-1.3593309794321935,Vitória,B,-1.396646301577605,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168,-0.40705584774337317,0.39158658854101336,Vitória,A,0.0011543476214693064,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
169,-0.9730365270016464,0.6024296918821017,São Paulo,B,-0.7433444560444671,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170,-0.344169105603565,-0.4624846102084316,São Paulo,B,0.013110312467587494,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
171,0.7249055107731734,-0.0332892826906385,Rio de Janeiro,A,1.6979413877898908,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,-1.7276774326793443,-0.5840827253812352,Rio de Janeiro,A,-0.22757984114988444,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,1.6053199007304875,1.2284484343723585,Belo Horizonte,B,0.7007964656603644,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,-0.40705584774337317,-0.5704852824091421,Vitória,A,0.6320278503410866,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
175,0.9135657371925979,-0.8353358543741755,Belo Horizonte,B,-0.43388568710771735,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
