id,idade,renda,cidade,categoria,nota,feedback
204,35,32453.04,São Paulo,B,7.1,Bom
205,34,34519.19,Rio de Janeiro,B,6.3,Bom
206,6,1065.8,São Paulo,B,1.0,Bom
207,51,25945.25,São Paulo,A,8.9,Bom
208,75,2941.51,Rio de Janeiro,A,9.3,Bom
209,60,22640.21,Rio de Janeiro,B,5.8,Bom
210,62,7865.46,São Paulo,B,9.0,Bom
211,33,3841.01,Rio de Janeiro,B,7.7,Bom
212,62,27389.66,Rio de Janeiro,A,8.8,Bom
213,73,45085.02,Vitória,B,9.6,Bom
214,22,7360.0,Belo Horizonte,B,9.9,Bom
215,17,26215.89,São Paulo,A,7.7,Bom
216,42,39035.92,Belo Horizonte,B,6.7,Bom
217,21,39929.91,São Paulo,A,8.5,Bom
218,23,32892.34,Vitória,A,5.6,Bom
219,55,32980.3,Rio de Janeiro,A,5.9,Bom
220,33,19206.83,São Paulo,A,9.0,Bom
221,26,12003.71,São Paulo,B,7.5,Bom
222,48,21294.03,Vitória,A,9.9,Bom
223,32,37700.71,Belo Horizonte,A,9.3,Bom
224,62,15122.96,Vitória,B,7.6,Bom
225,62,6194.13,Rio de Janeiro,A,5.0,Bom
226,78,37468.35,Belo Horizonte,B,8.8,Bom
227,78,5255.95,São Paulo,A,5.5,Bom
228,54,16861.0,São Paulo,A,8.0,Bom
229,42,5325.73,Rio de Janeiro,A,6.1,Bom
230,62,8729.99,São Paulo,B,8.9,Bom
231,21,29141.04,Rio de Janeiro,B,5.7,Bom
232,17,30753.6,Rio de Janeiro,A,7.7,Bom
233,31,34684.88,Rio de Janeiro,B,9.6,Bom
234,21,46043.19,Rio de Janeiro,B,6.4,Bom
235,72,7358.56,Vitória,A,9.3,Bom
236,65,44822.41,Belo Horizonte,B,8.6,Bom
237,35,16436.7,Rio de Janeiro,B,8.9,Bom
238,69,4707.95,Rio de Janeiro,B,5.6,Bom
239,49,39285.61,Vitória,B,9.8,Bom
240,65,28887.06,Rio de Janeiro,A,8.2,Bom
241,71,10641.99,Rio de Janeiro,A,8.6,Bom
242,32,15657.73,Rio de Janeiro,A,9.1,Bom
243,32,35540.04,São Paulo,A,5.8,Bom
244,23,4445.22,Vitória,B,6.8,Bom
245,49,22377.84,São Paulo,A,9.0,Bom
246,29,5303.02,São Paulo,B,6.7,Bom
247,31,25434.93,Vitória,B,7.4,Bom
248,37,16786.76,Belo Horizonte,A,8.0,Bom
249,16,25676.49,São Paulo,B,9.4,Bom
250,70,38951.11,São Paulo,A,5.0,Bom
251,42,39754.16,Belo Horizonte,B,5.4,Bom
252,62,22048.22,Vitória,A,5.1,Bom
253,23,27726.86,São Paulo,B,6.1,Bom
254,22,12088.43,Rio de Janeiro,A,6.8,Bom
255,38,6618.89,Rio de Janeiro,A,9.3,Bom
256,56,32166.83,Belo Horizonte,A,8.4,Bom
257,26,13252.56,São Paulo,B,6.2,Bom
258,68,20695.5,Belo Horizonte,A,5.9,Bom
259,58,16372.6,Rio de Janeiro,B,9.4,Bom
260,61,15670.59,Vitória,B,7.9,Bom
261,46,38822.67,Rio de Janeiro,A,6.4,Bom
262,16,13687.7,São Paulo,B,6.6,Bom
263,37,9402.76,Vitória,A,9.6,Bom
264,54,7356.81,Rio de Janeiro,B,7.1,Bom
265,76,8800.36,Rio de Janeiro,B,9.3,Bom
266,69,4937.55,Vitória,A,8.3,Bom
267,59,37193.9,Rio de Janeiro,A,9.9,Bom
268,48,34026.84,Vitória,B,8.3,Bom
269,47,38448.58,Vitória,A,5.1,Bom
270,73,33983.17,Rio de Janeiro,A,5.4,Bom
271,60,5757.71,São Paulo,B,8.1,Bom
272,78,1594.95,Rio de Janeiro,B,5.3,Bom
273,63,13177.8,Belo Horizonte,B,8.7,Bom
274,73,30150.97,São Paulo,B,7.2,Bom
275,31,23229.6,Belo Horizonte,B,7.2,Bom
276,62,42050.96,Belo Horizonte,A,7.4,Bom
277,75,38461.89,São Paulo,B,7.8,Bom
278,22,30208.46,Belo Horizonte,B,6.6,Bom
279,43,24407.95,São Paulo,B,9.1,Bom
280,77,27756.32,São Paulo,A,7.4,Bom
281,20,42600.98,Belo Horizonte,A,9.5,Bom
282,61,6103.09,Vitória,B,8.7,Bom
283,64,18267.69,Vitória,B,9.1,Bom
284,50,28564.7,Vitória,A,5.7,Bom
285,67,16777.6,Rio de Janeiro,B,6.9,Bom
286,45,7723.85,Rio de Janeiro,B,9.7,Bom
287,27,37536.18,Rio de Janeiro,A,7.7,Bom
288,47,40877.7,Vitória,B,6.5,Bom
289,25,42333.42,Vitória,A,7.9,Bom
290,47,11550.67,São Paulo,B,9.7,Bom
291,52,25884.37,Vitória,A,9.4,Bom
292,76,28259.7,Belo Horizonte,A,7.2,Bom
293,39,3002.88,Vitória,A,7.6,Bom
294,45,7766.58,Vitória,B,5.6,Bom
295,53,8937.59,Rio de Janeiro,A,9.4,Bom
296,41,5357.98,Rio de Janeiro,A,6.2,Bom
297,71,38367.42,Belo Horizonte,B,9.4,Bom
298,63,36208.1,Vitória,B,6.6,Bom
299,63,40822.61,Rio de Janeiro,A,7.4,Bom
300,60,11510.0,Vitória,B,9.9,Bom
301,30,7933.02,Rio de Janeiro,B,9.9,Bom
302,42,34278.19,São Paulo,A,8.2,Bom
303,61,30814.31,Belo Horizonte,B,7.7,Bom
304,59,16689.26,Vitória,B,8.9,Bom
305,47,4473.5,Rio de Janeiro,A,5.8,Bom
306,76,39332.6,Vitória,B,7.9,Bom
307,45,44412.07,Belo Horizonte,B,5.6,Bom
308,69,16139.0,Vitória,A,7.8,Bom
309,57,17478.71,Vitória,A,5.8,Bom
310,30,25104.51,Rio de Janeiro,B,9.9,Bom
311,24,33490.25,Rio de Janeiro,A,8.0,Bom
312,56,35845.34,São Paulo,A,10.0,Bom
313,38,39290.29,São Paulo,B,6.8,Bom
314,41,40101.64,Rio de Janeiro,B,7.1,Bom
315,73,37117.32,Vitória,B,7.6,Bom
316,49,37800.9,Vitória,B,8.9,Bom
317,31,28895.51,Belo Horizonte,A,7.3,Bom
318,59,26391.01,Vitória,B,8.1,Bom
319,33,27052.96,Rio de Janeiro,B,9.2,Bom
320,58,34949.61,Belo Horizonte,A,8.7,Bom
321,60,29579.35,São Paulo,A,7.8,Bom
322,36,16917.31,Rio de Janeiro,B,9.7,Bom
323,59,14554.62,Belo Horizonte,B,6.1,Bom
324,66,6439.73,São Paulo,A,5.8,Bom
325,67,10488.4,São Paulo,B,5.2,Bom
326,75,32212.34,Vitória,A,7.8,Bom
327,14,1018.42,Vitória,B,4.5,Bom
328,22,27416.91,Belo Horizonte,A,5.6,Bom
329,74,45412.8,Belo Horizonte,B,8.3,Bom
330,73,44350.03,Vitória,B,5.9,Bom
331,42,25541.84,Belo Horizonte,B,5.1,Bom
332,18,4607.87,Belo Horizonte,B,9.3,Bom
333,75,16809.2,Rio de Janeiro,A,5.4,Bom
334,47,46196.7,Vitória,B,9.6,Bom
335,72,9611.21,Rio de Janeiro,A,9.5,Bom
336,41,15621.89,Vitória,B,7.5,Bom
337,60,26970.69,Vitória,A,8.8,Bom
338,56,2700.4,São Paulo,A,9.6,Bom
339,65,19090.38,Belo Horizonte,B,8.3,Bom
340,31,16151.73,Rio de Janeiro,A,9.4,Bom
341,29,38072.4,São Paulo,A,5.1,Bom
342,70,3045.61,São Paulo,B,7.1,Bom
343,25,31305.27,Vitória,B,8.6,Bom
344,60,29235.61,Vitória,A,8.9,Bom
345,82,38166.04,Belo Horizonte,B,5.6,Bom
346,63,30447.8,Vitória,A,9.6,Bom
347,39,17375.61,Vitória,A,9.0,Bom
348,72,42267.47,São Paulo,B,7.6,Bom
349,64,39991.15,Vitória,A,6.8,Bom
350,66,29639.41,São Paulo,B,7.6,Bom
351,77,3397.52,Belo Horizonte,B,8.5,Bom
352,67,44120.48,Belo Horizonte,B,7.6,Bom
353,61,41912.6,Vitória,A,7.6,Bom
354,51,34104.72,Vitória,A,8.2,Bom
355,25,34875.27,Rio de Janeiro,B,9.0,Bom
356,58,40203.07,Rio de Janeiro,A,6.6,Bom
357,59,34535.6,Belo Horizonte,A,7.3,Bom
358,45,36529.18,São Paulo,A,6.7,Bom
359,47,19112.45,Vitória,A,7.7,Bom
360,18,10093.12,Rio de Janeiro,A,8.8,Bom
361,48,32248.87,Belo Horizonte,A,6.7,Bom
362,33,25428.6,Rio de Janeiro,A,6.0,Bom
363,16,43653.83,Rio de Janeiro,B,6.0,Bom
364,72,37615.26,Rio de Janeiro,B,8.5,Bom
365,75,20215.63,Vitória,A,9.5,Bom
366,19,4830.64,Rio de Janeiro,A,5.6,Bom
367,61,45648.27,Rio de Janeiro,A,7.9,Bom
368,34,29303.78,Rio de Janeiro,B,9.7,Bom
369,64,13792.49,Vitória,B,8.0,Bom
370,33,5141.7,Belo Horizonte,B,7.5,Bom
371,63,30473.4,São Paulo,A,8.0,Bom
372,60,4901.12,São Paulo,B,8.5,Bom
373,30,18203.13,São Paulo,A,6.3,Bom
374,48,13228.76,São Paulo,B,7.0,Bom
375,61,18565.97,São Paulo,A,8.4,Bom
376,52,43476.23,São Paulo,B,5.7,Bom
377,43,32296.01,Rio de Janeiro,B,5.7,Bom
378,67,17991.17,Rio de Janeiro,B,9.3,Bom
379,23,43953.87,Vitória,B,7.9,Bom
380,80,34138.52,Rio de Janeiro,A,9.0,Bom
381,61,19119.12,São Paulo,B,5.7,Bom
382,40,45997.51,Vitória,B,7.4,Bom
383,18,27670.42,São Paulo,A,6.1,Bom
384,57,32252.77,São Paulo,B,5.3,Bom
385,72,23354.83,Belo Horizonte,A,6.9,Bom
386,26,30244.16,Belo Horizonte,A,8.8,Bom
387,25,2505.04,Rio de Janeiro,B,7.3,Bom
388,28,23609.82,Belo Horizonte,B,8.6,Bom
389,48,31887.21,Rio de Janeiro,B,7.2,Bom
390,17,39435.16,Belo Horizonte,B,8.3,Bom
391,45,10599.09,Rio de Janeiro,B,9.1,Bom
392,78,9339.88,Belo Horizonte,A,7.7,Bom
393,30,41633.81,Vitória,A,8.3,Bom
394,108,767.27,Vitória,B,2.5,Bom
395,40,21871.82,São Paulo,B,5.8,Bom
396,18,27634.62,São Paulo,B,6.2,Bom
397,40,43730.18,São Paulo,A,6.7,Bom
398,66,2886.81,Rio de Janeiro,B,6.0,Bom
399,74,14974.94,São Paulo,B,8.4,Bom
400,21,31300.0,Belo Horizonte,B,7.2,Bom
401,78,20523.53,Rio de Janeiro,B,5.5,Bom
402,82,23783.08,Belo Horizonte,B,8.1,Bom
403,74,23336.03,São Paulo,B,9.6,Bom
404,37,44230.96,Belo Horizonte,B,8.6,Bom
405,75,12977.25,Belo Horizonte,A,6.3,Bom
406,70,16541.5,Belo Horizonte,B,8.4,Bom
407,17,30387.88,Vitória,A,6.5,Bom
408,51,43642.49,São Paulo,B,7.6,Bom
409,33,43422.39,São Paulo,A,7.7,Bom
410,24,28199.31,Belo Horizonte,A,5.6,Bom
411,39,28530.99,Rio de Janeiro,B,9.8,Bom
412,41,32867.54,São Paulo,B,9.5,Bom
413,59,11907.42,São Paulo,A,5.2,Bom
414,43,20987.71,Rio de Janeiro,B,9.1,Bom
415,76,10408.31,São Paulo,B,6.6,Bom
416,26,29481.14,Vitória,B,9.5,Bom
417,21,10483.65,Vitória,B,7.8,Bom
418,23,21712.98,Rio de Janeiro,B,5.1,Bom
419,69,17919.11,Vitória,A,9.3,Bom
420,54,38974.72,Vitória,A,8.4,Bom
421,37,35882.3,São Paulo,A,6.5,Bom
422,79,6961.37,Belo Horizonte,A,7.0,Bom
423,39,28725.17,Rio de Janeiro,A,6.5,Bom
424,20,2846.27,Rio de Janeiro,A,5.6,Bom
425,57,44379.05,Rio de Janeiro,B,5.2,Bom
426,50,18625.91,Belo Horizonte,A,9.9,Bom
427,18,31130.72,Rio de Janeiro,B,8.9,Bom
428,41,6046.47,Rio de Janeiro,A,5.1,Bom
429,60,19029.48,Belo Horizonte,B,5.1,Bom
430,80,8695.25,Rio de Janeiro,B,7.9,Bom
431,29,42297.87,Belo Horizonte,A,6.3,Bom
432,77,44657.19,Belo Horizonte,B,8.4,Bom
433,30,32946.0,Vitória,B,5.9,Bom
434,71,15831.13,Rio de Janeiro,B,5.3,Bom
435,54,18917.56,São Paulo,A,5.4,Bom
436,23,29042.09,Vitória,B,8.4,Bom
437,24,46171.6,Vitória,A,6.0,Bom
438,58,41836.87,São Paulo,B,6.9,Bom
439,71,10231.18,Rio de Janeiro,A,7.4,Bom
440,59,40036.58,Vitória,B,9.9,Bom
441,73,39643.24,Belo Horizonte,B,6.9,Bom
442,44,20750.95,Belo Horizonte,A,6.8,Bom
443,69,11803.81,Belo Horizonte,B,7.3,Bom
444,50,15404.22,Belo Horizonte,B,5.4,Bom
445,77,32998.31,Vitória,A,6.7,Bom
446,17,8270.4,Belo Horizonte,A,6.2,Bom
447,39,29949.25,São Paulo,A,9.6,Bom
448,57,18347.25,Vitória,A,7.2,Bom
449,31,44540.87,São Paulo,B,6.8,Bom
450,23,31125.8,São Paulo,B,6.3,Bom
451,57,13885.09,Rio de Janeiro,A,7.0,Bom
452,47,31927.27,Vitória,A,7.4,Bom
453,61,8429.89,São Paulo,A,9.6,Bom
454,79,17792.42,São Paulo,B,6.5,Bom
455,26,42627.36,Belo Horizonte,A,5.1,Bom
456,77,4341.49,São Paulo,B,9.2,Bom
457,31,30779.77,Rio de Janeiro,A,7.3,Bom
458,70,35161.43,Rio de Janeiro,A,7.2,Bom
459,73,27741.22,Vitória,B,6.0,Bom
460,32,24451.62,Vitória,A,6.7,Bom
461,49,25423.75,Belo Horizonte,B,7.3,Bom
462,46,17482.91,São Paulo,A,6.9,Bom
463,51,21650.01,Vitória,A,9.4,Bom
464,70,30577.94,Rio de Janeiro,A,8.1,Bom
465,20,44750.01,Rio de Janeiro,A,8.0,Bom
466,76,21923.77,Vitória,A,9.6,Bom
467,42,31918.36,Vitória,B,5.0,Bom
468,61,18170.23,Belo Horizonte,A,6.5,Bom
469,35,32620.95,Rio de Janeiro,A,7.2,Bom
470,55,18753.74,Vitória,A,9.3,Bom
471,52,37741.15,São Paulo,A,8.2,Bom
472,52,12412.71,São Paulo,B,9.7,Bom
473,61,8909.83,Vitória,B,7.3,Bom
474,33,45018.89,Vitória,B,9.0,Bom
475,48,39879.84,Belo Horizonte,B,8.8,Bom
476,60,16935.01,Belo Horizonte,B,9.5,Bom
477,41,32745.74,São Paulo,A,8.4,Bom
478,75,9667.91,Vitória,B,8.7,Bom
479,26,16805.12,Vitória,B,5.2,Bom
480,32,23365.16,Vitória,A,9.0,Bom
481,78,41241.18,São Paulo,A,8.7,Bom
482,51,16376.54,São Paulo,A,6.2,Bom
483,74,23198.77,Rio de Janeiro,B,6.3,Bom
484,48,5119.56,São Paulo,B,8.9,Bom
485,52,34878.8,Belo Horizonte,B,9.8,Bom
486,41,19499.31,São Paulo,A,6.5,Bom
487,25,43431.81,São Paulo,B,7.4,Bom
488,69,4987.1,Vitória,A,7.7,Bom
489,49,35094.33,Belo Horizonte,B,6.1,Bom
490,28,1697.31,São Paulo,B,5.7,Bom
491,74,39280.32,Rio de Janeiro,B,8.2,Bom
492,27,44770.78,Rio de Janeiro,A,9.9,Bom
493,36,10892.96,Belo Horizonte,B,7.8,Bom
494,70,16922.56,Rio de Janeiro,A,6.4,Bom
495,33,46067.05,Belo Horizonte,B,6.3,Bom
496,19,27932.68,Rio de Janeiro,A,7.6,Bom
497,36,32558.54,São Paulo,A,9.8,Bom
498,82,42119.95,Rio de Janeiro,B,8.0,Bom
499,81,38398.48,Belo Horizonte,B,10.0,Bom
500,76,11875.99,Vitória,A,5.1,Bom
501,78,21545.3,Vitória,A,5.2,Bom
502,73,28195.86,Vitória,B,8.8,Bom
503,82,16385.58,Belo Horizonte,A,7.2,Bom
504,42,43163.66,Vitória,B,7.5,Bom
505,58,9652.71,Vitória,B,5.6,Bom
506,22,42311.58,Belo Horizonte,B,9.1,Bom
507,77,19064.92,São Paulo,B,5.9,Bom
508,80,43515.61,Rio de Janeiro,A,6.3,Bom
509,20,45374.25,São Paulo,B,7.7,Bom
510,68,20322.06,São Paulo,B,5.8,Bom
511,78,11023.03,São Paulo,B,9.4,Bom
512,82,21092.97,Belo Horizonte,B,9.8,Bom
513,20,37221.16,São Paulo,B,6.9,Bom
514,35,37204.05,Belo Horizonte,A,8.5,Bom
515,40,44749.18,Rio de Janeiro,A,6.1,Bom
516,40,18423.16,São Paulo,A,5.8,Bom
517,63,34322.42,Vitória,A,7.2,Bom
518,36,13262.98,Rio de Janeiro,A,8.3,Bom
519,34,45838.1,Vitória,A,6.7,Bom
520,80,38009.47,São Paulo,B,9.4,Bom
521,77,32693.54,Belo Horizonte,B,5.4,Bom
522,19,18438.31,Belo Horizonte,A,8.8,Bom
523,37,43854.09,Vitória,A,8.2,Bom
524,44,25797.24,Vitória,B,8.2,Bom
525,50,45250.11,São Paulo,A,5.6,Bom
