id,idade,renda,cidade,categoria,nota,feedback
502,47,2853.34,Belo Horizonte,B,6.3,Bom
503,70,40511.68,Rio de Janeiro,B,9.6,Bom
504,34,21940.44,Belo Horizonte,A,5.9,Bom
505,78,9132.53,Rio de Janeiro,B,5.5,Bom
506,71,36394.13,Vitória,A,7.7,Bom
507,55,12463.98,Belo Horizonte,A,6.3,Bom
508,80,4994.22,Belo Horizonte,A,8.9,Bom
509,74,43342.96,Rio de Janeiro,A,8.0,Bom
510,61,44857.14,Rio de Janeiro,A,6.0,Bom
511,47,23822.97,Belo Horizonte,A,10.0,Bom
512,56,28935.88,Vitória,B,8.0,Bom
513,70,21921.82,Rio de Janeiro,B,6.5,Bom
514,35,4351.9,São Paulo,A,5.6,Bom
515,60,36692.47,São Paulo,A,6.9,Bom
516,61,14733.32,São Paulo,A,6.6,Bom
517,80,22144.45,São Paulo,A,6.2,Bom
518,26,12991.23,São Paulo,B,5.9,Bom
519,30,15464.57,Belo Horizonte,A,7.6,Bom
520,50,40774.12,Vitória,A,5.0,Bom
521,16,15354.38,São Paulo,B,5.6,Bom
522,60,28632.89,Rio de Janeiro,A,9.1,Bom
523,51,21310.68,Belo Horizonte,A,5.1,Bom
524,35,16940.1,Rio de Janeiro,B,8.3,Bom
525,16,3950.97,Vitória,B,5.9,Bom
526,76,34010.51,Belo Horizonte,A,9.1,Bom
527,21,5425.33,São Paulo,B,6.8,Bom
528,51,19868.0,São Paulo,A,6.9,Bom
529,17,25824.62,Vitória,B,8.7,Bom
530,16,10727.21,Vitória,B,6.4,Bom
531,71,,Vitória,A,5.5,
532,37,33838.86,Belo Horizonte,A,8.5,Bom
533,70,21733.98,Belo Horizonte,A,9.2,Bom
534,48,12114.83,Vitória,B,5.8,Bom
535,69,8984.59,São Paulo,A,9.8,Bom
